sum_Facebook_result,avg_Facebook_by_hour
90283.0,1880.8958333333333
61869.0,1288.9375
16248.0,338.5
18799.0,391.6458333333333
19268.0,401.4166666666667
22776.0,474.5
100135.0,2086.1458333333335
20397.0,424.9375
67470.0,1405.625
209107.0,4356.395833333333
85050.0,1771.875
389519.0,8114.979166666667
1180.0,24.583333333333332
685477.0,14280.770833333334
31752.0,661.5
4141.0,86.27083333333333
89551.0,1865.6458333333333
5956.0,124.08333333333333
1979.0,41.229166666666664
9344.0,194.66666666666666
8670.0,180.625
70368.0,1466.0
2976.0,62.0
459904.0,9581.333333333334
315057.0,6563.6875
22206.0,462.625
15570.0,324.375
51409.0,1071.0208333333333
11890.0,247.70833333333334
964.0,20.083333333333332
242063.0,5042.979166666667
86543.0,1802.9791666666667
16747.0,348.8958333333333
39924.0,831.75
3856.0,80.33333333333333
11698.0,243.70833333333334
12262.0,255.45833333333334
2357.0,49.104166666666664
2823.0,58.8125
8889.0,185.1875
24127.0,502.6458333333333
6853.0,142.77083333333334
78801.0,1641.6875
13811.0,287.7291666666667
33642.0,700.875
1014.0,21.125
3644.0,75.91666666666667
26008.0,541.8333333333334
3913.0,81.52083333333333
2160.0,45.0
9833.0,204.85416666666666
10073.0,209.85416666666666
25421.0,529.6041666666666
962.0,20.041666666666668
-144.0,-3.0
1926.0,40.125
1128.0,23.5
-144.0,-3.0
14198.0,295.7916666666667
934.0,19.458333333333332
300.0,6.25
5101.0,106.27083333333333
2552.0,53.166666666666664
231039.0,4813.3125
56984.0,1187.1666666666667
11410.0,237.70833333333334
7913.0,164.85416666666666
1892.0,39.416666666666664
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
38358.0,799.125
-104.0,-2.1666666666666665
-144.0,-3.0
140.0,2.9166666666666665
47820.0,996.25
-144.0,-3.0
7778.0,162.04166666666666
2902.0,60.458333333333336
8.0,0.16666666666666666
-144.0,-3.0
5713.0,119.02083333333333
-144.0,-3.0
-144.0,-3.0
1126.0,23.458333333333332
42902.0,893.7916666666666
864.0,18.0
360.0,7.5
18.0,0.375
62157.0,1294.9375
1004.0,20.916666666666668
21123.0,440.0625
-34.0,-0.7083333333333334
465.0,9.6875
886.0,18.458333333333332
-39.0,-0.8125
-144.0,-3.0
-144.0,-3.0
395.0,8.229166666666666
-144.0,-3.0
-144.0,-3.0
579.0,12.0625
747.0,15.5625
156.0,3.25
31411.0,654.3958333333334
5068.0,105.58333333333333
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
28826.0,600.5416666666666
-85.0,-1.7708333333333333
1106.0,23.041666666666668
-144.0,-3.0
-144.0,-3.0
-59.0,-1.2291666666666667
-144.0,-3.0
-70.0,-1.4583333333333333
-143.0,-2.9791666666666665
-94.0,-1.9583333333333333
-57.0,-1.1875
296508.0,6177.25
244.0,5.083333333333333
-89.0,-1.8541666666666667
-112.0,-2.3333333333333335
114.0,2.375
198.0,4.125
-143.0,-2.9791666666666665
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
1771.0,36.895833333333336
-144.0,-3.0
-144.0,-3.0
-28.0,-0.5833333333333334
-80.0,-1.6666666666666667
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-54.0,-1.125
-116.0,-2.4166666666666665
-144.0,-3.0
-14.0,-0.2916666666666667
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-54.0,-1.125
-144.0,-3.0
-144.0,-3.0
860979.0,17937.0625
368437.0,7675.770833333333
1951.0,40.645833333333336
7716.0,160.75
5572.0,116.08333333333333
39732.0,827.75
-144.0,-3.0
-144.0,-3.0
54852.0,1142.75
64791.0,1349.8125
11608.0,241.83333333333334
-50.0,-1.0416666666666667
2504.0,52.166666666666664
2659.0,55.395833333333336
-144.0,-3.0
10413.0,216.9375
-144.0,-3.0
7015.0,146.14583333333334
2788.0,58.083333333333336
34469.0,718.1041666666666
87533.0,1823.6041666666667
15311.0,318.9791666666667
9200.0,191.66666666666666
1326.0,27.625
8693.0,181.10416666666666
60773.0,1266.1041666666667
-18.0,-0.375
113486.0,2364.2916666666665
2694.0,56.125
62077.0,1293.2708333333333
62798.0,1308.2916666666667
165.0,3.4375
111309.0,2318.9375
49362.0,1028.375
551257.0,11484.520833333334
17388.0,362.25
30222.0,629.625
47714.0,994.0416666666666
11205.0,233.4375
62431.0,1300.6458333333333
3888.0,81.0
17413.0,362.7708333333333
35248.0,734.3333333333334
209583.0,4366.3125
5203.0,108.39583333333333
-144.0,-3.0
64846.0,1350.9583333333333
-144.0,-3.0
13542.0,282.125
12191.0,253.97916666666666
-144.0,-3.0
122551.0,2553.1458333333335
361610.0,7533.541666666667
84.0,1.75
-144.0,-3.0
1003.0,20.895833333333332
446228.0,9296.416666666666
53982.0,1124.625
784.0,16.333333333333332
21897.0,456.1875
242537.0,5052.854166666667
147336.0,3069.5
50131.0,1044.3958333333333
10698.0,222.875
4344.0,90.5
3689.0,76.85416666666667
44323.0,923.3958333333334
332.0,6.916666666666667
214.0,4.458333333333333
-24.0,-0.5
37112.0,773.1666666666666
72.0,1.5
-24.0,-0.5
-37.0,-0.7708333333333334
421718.0,8785.791666666666
126700.0,2639.5833333333335
-48.0,-1.0
130627.0,2721.3958333333335
-144.0,-3.0
848.0,17.666666666666668
-144.0,-3.0
-144.0,-3.0
-24.0,-0.5
2188.0,45.583333333333336
2349.0,48.9375
183.0,3.8125
198885.0,4143.4375
662.0,13.791666666666666
-27.0,-0.5625
210670.0,4388.958333333333
-28.0,-0.5833333333333334
2859.0,59.5625
1988.0,41.416666666666664
-24.0,-0.5
1345.0,28.020833333333332
2506.0,52.208333333333336
-24.0,-0.5
25831.0,538.1458333333334
65715.0,1369.0625
681.0,14.1875
11949.0,248.9375
21939.0,457.0625
8462.0,176.29166666666666
258.0,5.375
200.0,4.166666666666667
426.0,8.875
26765.0,557.6041666666666
7881.0,164.1875
-144.0,-3.0
64825.0,1350.5208333333333
7008.0,146.0
-25.0,-0.5208333333333334
4177.0,87.02083333333333
-25.0,-0.5208333333333334
103.0,2.1458333333333335
94.0,1.9583333333333333
80924.0,1685.9166666666667
11270.0,234.79166666666666
135522.0,2823.375
60558.0,1261.625
6255.0,130.3125
8036.0,167.41666666666666
9918.0,206.625
6733.0,140.27083333333334
63080.0,1314.1666666666667
-144.0,-3.0
439.0,9.145833333333334
408.0,8.5
6783.0,141.3125
-27.0,-0.5625
31316.0,652.4166666666666
4596.0,95.75
18699.0,389.5625
52237.0,1088.2708333333333
9328.0,194.33333333333334
-66.0,-1.375
1314992.0,27395.666666666668
904.0,18.833333333333332
3672.0,76.5
836810.0,17433.541666666668
-25.0,-0.5208333333333334
-105.0,-2.1875
42808.0,891.8333333333334
15096.0,314.5
674770.0,14057.708333333334
266.0,5.541666666666667
27576.0,574.5
