sum_Facebook_result,avg_Facebook_by_hour
6568.0,136.83333333333334
128.0,2.6666666666666665
90.0,1.875
4559.0,94.97916666666667
8655.0,180.3125
664.0,13.833333333333334
140.0,2.9166666666666665
-116.0,-2.4166666666666665
280.0,5.833333333333333
-144.0,-3.0
-108.0,-2.25
1679.0,34.979166666666664
-144.0,-3.0
139.0,2.8958333333333335
-77.0,-1.6041666666666667
-116.0,-2.4166666666666665
-144.0,-3.0
-140.0,-2.9166666666666665
3578.0,74.54166666666667
-140.0,-2.9166666666666665
30.0,0.625
2868.0,59.75
-144.0,-3.0
84.0,1.75
-140.0,-2.9166666666666665
-47.0,-0.9791666666666666
-85.0,-1.7708333333333333
-94.0,-1.9583333333333333
-144.0,-3.0
-144.0,-3.0
-125.0,-2.6041666666666665
-144.0,-3.0
-95.0,-1.9791666666666667
-144.0,-3.0
2860.0,59.583333333333336
-144.0,-3.0
14718.0,306.625
-24.0,-0.5
77.0,1.6041666666666667
-24.0,-0.5
-24.0,-0.5
-24.0,-0.5
872.0,18.166666666666668
-24.0,-0.5
-139.0,-2.8958333333333335
224.0,4.666666666666667
128.0,2.6666666666666665
1022.0,21.291666666666668
905.0,18.854166666666668
-26.0,-0.5416666666666666
319.0,6.645833333333333
-85.0,-1.7708333333333333
-85.0,-1.7708333333333333
-144.0,-3.0
965.0,20.104166666666668
30.0,0.625
-28.0,-0.5833333333333334
-144.0,-3.0
-144.0,-3.0
-86.0,-1.7916666666666667
11829.0,246.4375
-16.0,-0.3333333333333333
5003.0,104.22916666666667
627.0,13.0625
-43.0,-0.8958333333333334
890.0,18.541666666666668
-9.0,-0.1875
26023.0,542.1458333333334
144.0,3.0
441.0,9.1875
-144.0,-3.0
-26.0,-0.5416666666666666
2242.0,46.708333333333336
-144.0,-3.0
-54.0,-1.125
5180.0,107.91666666666667
10584.0,220.5
-26.0,-0.5416666666666666
90.0,1.875
4294.0,89.45833333333333
2184.0,45.5
2939.0,61.229166666666664
-42.0,-0.875
161068.0,3355.5833333333335
1099.0,22.895833333333332
0.0,0.0
4821.0,100.4375
-66.0,-1.375
-144.0,-3.0
-42.0,-0.875
753.0,15.6875
7568.0,157.66666666666666
71.0,1.4791666666666667
257.0,5.354166666666667
270.0,5.625
8749.0,182.27083333333334
0.0,0.0
1755.0,36.5625
-144.0,-3.0
96.0,2.0
-24.0,-0.5
216.0,4.5
-24.0,-0.5
0.0,0.0
84.0,1.75
-144.0,-3.0
207.0,4.3125
-24.0,-0.5
-39.0,-0.8125
140.0,2.9166666666666665
-63.0,-1.3125
0.0,0.0
-1.0,-0.020833333333333332
759.0,15.8125
-21.0,-0.4375
6681.0,139.1875
5844.0,121.75
-34.0,-0.7083333333333334
-14.0,-0.2916666666666667
5438.0,113.29166666666667
-13.0,-0.2708333333333333
6841.0,142.52083333333334
59.0,1.2291666666666667
69.0,1.4375
72.0,1.5
15480.0,322.5
-24.0,-0.5
207.0,4.3125
-9.0,-0.1875
130.0,2.7083333333333335
78.0,1.625
2335.0,48.645833333333336
353.0,7.354166666666667
624.0,13.0
244.0,5.083333333333333
705.0,14.6875
-60.0,-1.25
-6.0,-0.125
12132.0,252.75
92.0,1.9166666666666667
-12.0,-0.25
-12.0,-0.25
16402.0,341.7083333333333
143.0,2.9791666666666665
1047.0,21.8125
1467.0,30.5625
33165.0,690.9375
-21.0,-0.4375
-24.0,-0.5
5974.0,124.45833333333333
-21.0,-0.4375
509.0,10.604166666666666
242.0,5.041666666666667
1852.0,38.583333333333336
156.0,3.25
116.0,2.4166666666666665
813.0,16.9375
3314.0,69.04166666666667
-6.0,-0.125
-25.0,-0.5208333333333334
0.0,0.0
546.0,11.375
753.0,15.6875
991.0,20.645833333333332
0.0,0.0
136.0,2.8333333333333335
567.0,11.8125
4718.0,98.29166666666667
0.0,0.0
33.0,0.6875
0.0,0.0
0.0,0.0
93.0,1.9375
0.0,0.0
-3.0,-0.0625
32892.0,685.25
-17.0,-0.3541666666666667
243.0,5.0625
2644.0,55.083333333333336
-23.0,-0.4791666666666667
284.0,5.916666666666667
63.0,1.3125
-33.0,-0.6875
5312.0,110.66666666666667
80.0,1.6666666666666667
2231.0,46.479166666666664
-20.0,-0.4166666666666667
1514.0,31.541666666666668
1410.0,29.375
-3.0,-0.0625
534.0,11.125
0.0,0.0
3896.0,81.16666666666667
96.0,2.0
-79.0,-1.6458333333333333
6980.0,145.41666666666666
-45.0,-0.9375
744.0,15.5
602.0,12.541666666666666
6432.0,134.0
276.0,5.75
1486.0,30.958333333333332
544.0,11.333333333333334
93.0,1.9375
-24.0,-0.5
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
23328.0,486.0
2189.0,45.604166666666664
720.0,15.0
1315.0,27.395833333333332
9456.0,197.0
6635.0,138.22916666666666
-59.0,-1.2291666666666667
82.0,1.7083333333333333
-31.0,-0.6458333333333334
-31.0,-0.6458333333333334
-31.0,-0.6458333333333334
54.0,1.125
82.0,1.7083333333333333
195.0,4.0625
-31.0,-0.6458333333333334
-31.0,-0.6458333333333334
-44.0,-0.9166666666666666
383.0,7.979166666666667
9.0,0.1875
1146.0,23.875
784.0,16.333333333333332
57.0,1.1875
1174.0,24.458333333333332
1250.0,26.041666666666668
1373.0,28.604166666666668
-17.0,-0.3541666666666667
-18.0,-0.375
1482.0,30.875
783.0,16.3125
26643.0,555.0625
40530.0,844.375
1635.0,34.0625
20973.0,436.9375
-12.0,-0.25
18161.0,378.3541666666667
8135.0,169.47916666666666
501.0,10.4375
720.0,15.0
234.0,4.875
87.0,1.8125
292.0,6.083333333333333
-24.0,-0.5
-24.0,-0.5
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
1125.0,23.4375
6771.0,141.0625
1419.0,29.5625
289.0,6.020833333333333
-24.0,-0.5
0.0,0.0
-1.0,-0.020833333333333332
-18.0,-0.375
417.0,8.6875
0.0,0.0
-144.0,-3.0
-28.0,-0.5833333333333334
-1.0,-0.020833333333333332
5542.0,115.45833333333333
-19.0,-0.3958333333333333
-1.0,-0.020833333333333332
-7.0,-0.14583333333333334
8204.0,170.91666666666666
-26.0,-0.5416666666666666
1144.0,23.833333333333332
-24.0,-0.5
-3.0,-0.0625
0.0,0.0
420.0,8.75
333.0,6.9375
-27.0,-0.5625
1275.0,26.5625
8110.0,168.95833333333334
8164.0,170.08333333333334
-48.0,-1.0
570.0,11.875
-22.0,-0.4583333333333333
-20.0,-0.4166666666666667
3508.0,73.08333333333333
-20.0,-0.4166666666666667
3847.0,80.14583333333333
-16.0,-0.3333333333333333
32807.0,683.4791666666666
-144.0,-3.0
168.0,3.5
8276.0,172.41666666666666
-27.0,-0.5625
1218.0,25.375
751.0,15.645833333333334
-84.0,-1.75
534.0,11.125
1049.0,21.854166666666668
0.0,0.0
130.0,2.7083333333333335
0.0,0.0
0.0,0.0
7600.0,158.33333333333334
-9.0,-0.1875
106.0,2.2083333333333335
106.0,2.2083333333333335
-43.0,-0.8958333333333334
2741.0,57.104166666666664
-32.0,-0.6666666666666666
70.0,1.4583333333333333
5092.0,106.08333333333333
129.0,2.6875
312.0,6.5
32232.0,671.5
884.0,18.416666666666668
3852.0,80.25
727.0,15.145833333333334
391.0,8.145833333333334
434.0,9.041666666666666
122174.0,2545.2916666666665
144.0,3.0
4425.0,92.1875
-15.0,-0.3125
-27.0,-0.5625
-73.0,-1.5208333333333333
-75.0,-1.5625
-2.0,-0.041666666666666664
0.0,0.0
-54.0,-1.125
9962.0,207.54166666666666
621.0,12.9375
43446.0,905.125
4337.0,90.35416666666667
-24.0,-0.5
8523.0,177.5625
110.0,2.2916666666666665
-26.0,-0.5416666666666666
0.0,0.0
4226.0,88.04166666666667
7803.0,162.5625
108.0,2.25
71946.0,1498.875
4957.0,103.27083333333333
-7.0,-0.14583333333333334
-5.0,-0.10416666666666667
131.0,2.7291666666666665
0.0,0.0
67.0,1.3958333333333333
0.0,0.0
349.0,7.270833333333333
0.0,0.0
1346.0,28.041666666666668
-36.0,-0.75
2198.0,45.791666666666664
1372.0,28.583333333333332
0.0,0.0
838.0,17.458333333333332
930.0,19.375
1114.0,23.208333333333332
0.0,0.0
-24.0,-0.5
-25.0,-0.5208333333333334
11491.0,239.39583333333334
1448.0,30.166666666666668
91.0,1.8958333333333333
-6.0,-0.125
7534.0,156.95833333333334
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
963.0,20.0625
123.0,2.5625
1483.0,30.895833333333332
-24.0,-0.5
0.0,0.0
138.0,2.875
0.0,0.0
139.0,2.8958333333333335
130.0,2.7083333333333335
18474.0,384.875
-144.0,-3.0
4120.0,85.83333333333333
-25.0,-0.5208333333333334
20780.0,432.9166666666667
24750.0,515.625
72.0,1.5
7159.0,149.14583333333334
2160.0,45.0
1957.0,40.770833333333336
25162.0,524.2083333333334
18975.0,395.3125
33687.0,701.8125
5438.0,113.29166666666667
19153.0,399.0208333333333
1500.0,31.25
45229.0,942.2708333333334
-144.0,-3.0
-3.0,-0.0625
47.0,0.9791666666666666
526729.0,10973.520833333334
974.0,20.291666666666668
801.0,16.6875
171.0,3.5625
0.0,0.0
-24.0,-0.5
-54.0,-1.125
-24.0,-0.5
-25.0,-0.5208333333333334
-3.0,-0.0625
68.0,1.4166666666666667
104.0,2.1666666666666665
6625.0,138.02083333333334
1111.0,23.145833333333332
-3.0,-0.0625
4897.0,102.02083333333333
1412.0,29.416666666666668
3193.0,66.52083333333333
7373.0,153.60416666666666
1813.0,37.770833333333336
411.0,8.5625
1967.0,40.979166666666664
193.0,4.020833333333333
2133.0,44.4375
-3.0,-0.0625
1038.0,21.625
37422.0,779.625
5699.0,118.72916666666667
2046.0,42.625
246.0,5.125
-20.0,-0.4166666666666667
115686.0,2410.125
-14.0,-0.2916666666666667
1254.0,26.125
-35.0,-0.7291666666666666
91199.0,1899.9791666666667
0.0,0.0
0.0,0.0
88598.0,1845.7916666666667
-1.0,-0.020833333333333332
1823.0,37.979166666666664
210.0,4.375
-26.0,-0.5416666666666666
3956.0,82.41666666666667
0.0,0.0
2185.0,45.520833333333336
20726.0,431.7916666666667
-3.0,-0.0625
188.0,3.9166666666666665
0.0,0.0
6853.0,142.77083333333334
-39.0,-0.8125
1096.0,22.833333333333332
-9.0,-0.1875
141.0,2.9375
25309.0,527.2708333333334
-2.0,-0.041666666666666664
-24.0,-0.5
4277.0,89.10416666666667
11272.0,234.83333333333334
1712.0,35.666666666666664
109.0,2.2708333333333335
4838.0,100.79166666666667
-54.0,-1.125
94905.0,1977.1875
143.0,2.9791666666666665
9661.0,201.27083333333334
189.0,3.9375
519.0,10.8125
-24.0,-0.5
33821.0,704.6041666666666
-1.0,-0.020833333333333332
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-33.0,-0.6875
-3.0,-0.0625
777.0,16.1875
5810.0,121.04166666666667
-11.0,-0.22916666666666666
2240.0,46.666666666666664
148641.0,3096.6875
36.0,0.75
87.0,1.8125
78.0,1.625
-144.0,-3.0
-3.0,-0.0625
-28.0,-0.5833333333333334
6407.0,133.47916666666666
-1.0,-0.020833333333333332
566.0,11.791666666666666
174.0,3.625
1676.0,34.916666666666664
77.0,1.6041666666666667
-25.0,-0.5208333333333334
1388.0,28.916666666666668
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
88.0,1.8333333333333333
121254.0,2526.125
197.0,4.104166666666667
-25.0,-0.5208333333333334
-4.0,-0.08333333333333333
-4.0,-0.08333333333333333
109.0,2.2708333333333335
-2.0,-0.041666666666666664
6325.0,131.77083333333334
-12.0,-0.25
52246.0,1088.4583333333333
471.0,9.8125
660.0,13.75
274.0,5.708333333333333
530.0,11.041666666666666
39806.0,829.2916666666666
182.0,3.7916666666666665
720.0,15.0
1084.0,22.583333333333332
9574.0,199.45833333333334
163.0,3.3958333333333335
-8.0,-0.16666666666666666
-6.0,-0.125
-22.0,-0.4583333333333333
464.0,9.666666666666666
-53.0,-1.1041666666666667
2033.0,42.354166666666664
2442.0,50.875
9879.0,205.8125
1339.0,27.895833333333332
1920.0,40.0
1305.0,27.1875
320.0,6.666666666666667
3493.0,72.77083333333333
0.0,0.0
2141.0,44.604166666666664
-24.0,-0.5
-24.0,-0.5
19178.0,399.5416666666667
468.0,9.75
3294.0,68.625
143.0,2.9791666666666665
106.0,2.2083333333333335
81.0,1.6875
12106.0,252.20833333333334
1238.0,25.791666666666668
-54.0,-1.125
937.0,19.520833333333332
1638.0,34.125
-50.0,-1.0416666666666667
806.0,16.791666666666668
586.0,12.208333333333334
2955.0,61.5625
-18.0,-0.375
305.0,6.354166666666667
-41.0,-0.8541666666666666
152.0,3.1666666666666665
344.0,7.166666666666667
-35.0,-0.7291666666666666
-34.0,-0.7083333333333334
4599.0,95.8125
-34.0,-0.7083333333333334
-33.0,-0.6875
1149.0,23.9375
-31.0,-0.6458333333333334
355.0,7.395833333333333
0.0,0.0
56.0,1.1666666666666667
-18.0,-0.375
