sum_Facebook_result,avg_Facebook_by_hour
3443.0,71.72916666666667
1841.0,38.354166666666664
-22.0,-0.4583333333333333
2191.0,45.645833333333336
2230.0,46.458333333333336
513.0,10.6875
640.0,13.333333333333334
925.0,19.270833333333332
185996.0,3874.9166666666665
171.0,3.5625
6382.0,132.95833333333334
23534.0,490.2916666666667
613.0,12.770833333333334
213.0,4.4375
190.0,3.9583333333333335
63.0,1.3125
18581.0,387.1041666666667
-10.0,-0.20833333333333334
3353.0,69.85416666666667
87714.0,1827.375
404.0,8.416666666666666
128.0,2.6666666666666665
2014.0,41.958333333333336
3487.0,72.64583333333333
2270.0,47.291666666666664
868.0,18.083333333333332
409.0,8.520833333333334
174.0,3.625
87.0,1.8125
629.0,13.104166666666666
0.0,0.0
-45.0,-0.9375
177005.0,3687.6041666666665
219.0,4.5625
-15.0,-0.3125
3219.0,67.0625
38.0,0.7916666666666666
189.0,3.9375
6496.0,135.33333333333334
224.0,4.666666666666667
288.0,6.0
1759.0,36.645833333333336
617.0,12.854166666666666
1391.0,28.979166666666668
284.0,5.916666666666667
444.0,9.25
-9.0,-0.1875
9823.0,204.64583333333334
242.0,5.041666666666667
1489.0,31.020833333333332
-60.0,-1.25
900.0,18.75
-21.0,-0.4375
1652.0,34.416666666666664
659.0,13.729166666666666
144.0,3.0
276.0,5.75
389.0,8.104166666666666
-22.0,-0.4583333333333333
104.0,2.1666666666666665
106.0,2.2083333333333335
530.0,11.041666666666666
105.0,2.1875
96.0,2.0
-26.0,-0.5416666666666666
916.0,19.083333333333332
175.0,3.6458333333333335
1169.0,24.354166666666668
177.0,3.6875
4039.0,84.14583333333333
2689.0,56.020833333333336
74.0,1.5416666666666667
-58.0,-1.2083333333333333
401.0,8.354166666666666
813.0,16.9375
944.0,19.666666666666668
-35.0,-0.7291666666666666
-32.0,-0.6666666666666666
300.0,6.25
-56.0,-1.1666666666666667
-56.0,-1.1666666666666667
404.0,8.416666666666666
1777.0,37.020833333333336
195.0,4.0625
648.0,13.5
1635.0,34.0625
-31.0,-0.6458333333333334
-31.0,-0.6458333333333334
293.0,6.104166666666667
1550.0,32.291666666666664
426.0,8.875
-30.0,-0.625
-46.0,-0.9583333333333334
-144.0,-3.0
309.0,6.4375
1476.0,30.75
-51.0,-1.0625
1024.0,21.333333333333332
-31.0,-0.6458333333333334
88.0,1.8333333333333333
-50.0,-1.0416666666666667
1036.0,21.583333333333332
98.0,2.0416666666666665
92.0,1.9166666666666667
147.0,3.0625
204.0,4.25
213.0,4.4375
-31.0,-0.6458333333333334
98.0,2.0416666666666665
213.0,4.4375
340.0,7.083333333333333
171.0,3.5625
10293.0,214.4375
582.0,12.125
636.0,13.25
-107.0,-2.2291666666666665
98.0,2.0416666666666665
-45.0,-0.9375
104.0,2.1666666666666665
2043.0,42.5625
19523.0,406.7291666666667
-107.0,-2.2291666666666665
228.0,4.75
7439.0,154.97916666666666
50347.0,1048.8958333333333
234.0,4.875
364.0,7.583333333333333
-14.0,-0.2916666666666667
636.0,13.25
368.0,7.666666666666667
2211.0,46.0625
-14.0,-0.2916666666666667
1044.0,21.75
511.0,10.645833333333334
-13.0,-0.2708333333333333
2056.0,42.833333333333336
126.0,2.625
539.0,11.229166666666666
142.0,2.9583333333333335
-20.0,-0.4166666666666667
0.0,0.0
316.0,6.583333333333333
2429.0,50.604166666666664
-144.0,-3.0
-3.0,-0.0625
-15.0,-0.3125
270.0,5.625
0.0,0.0
21904.0,456.3333333333333
1144.0,23.833333333333332
441.0,9.1875
-144.0,-3.0
-144.0,-3.0
25307.0,527.2291666666666
-144.0,-3.0
4469.0,93.10416666666667
-144.0,-3.0
6004.0,125.08333333333333
10514.0,219.04166666666666
681.0,14.1875
82.0,1.7083333333333333
98.0,2.0416666666666665
3600.0,75.0
356.0,7.416666666666667
15707.0,327.2291666666667
1557.0,32.4375
360.0,7.5
3614.0,75.29166666666667
-42.0,-0.875
979.0,20.395833333333332
-88.0,-1.8333333333333333
-144.0,-3.0
-144.0,-3.0
8307.0,173.0625
6120.0,127.5
-114.0,-2.375
9191.0,191.47916666666666
-2.0,-0.041666666666666664
1107.0,23.0625
68.0,1.4166666666666667
-74.0,-1.5416666666666667
-144.0,-3.0
7083.0,147.5625
-62.0,-1.2916666666666667
76393.0,1591.5208333333333
528.0,11.0
1376.0,28.666666666666668
-95.0,-1.9791666666666667
324.0,6.75
-144.0,-3.0
216.0,4.5
-136.0,-2.8333333333333335
3126.0,65.125
-144.0,-3.0
61.0,1.2708333333333333
-144.0,-3.0
-144.0,-3.0
-20.0,-0.4166666666666667
-144.0,-3.0
12011.0,250.22916666666666
-36.0,-0.75
21.0,0.4375
-56.0,-1.1666666666666667
1011.0,21.0625
3236.0,67.41666666666667
288.0,6.0
-3.0,-0.0625
-118.0,-2.4583333333333335
-62.0,-1.2916666666666667
2736.0,57.0
-30.0,-0.625
-102.0,-2.125
300.0,6.25
576.0,12.0
-114.0,-2.375
-4.0,-0.08333333333333333
-47.0,-0.9791666666666666
1306.0,27.208333333333332
14909.0,310.6041666666667
112.0,2.3333333333333335
1459.0,30.395833333333332
-102.0,-2.125
326.0,6.791666666666667
471.0,9.8125
588.0,12.25
-6.0,-0.125
1377.0,28.6875
-49.0,-1.0208333333333333
1439.0,29.979166666666668
1267.0,26.395833333333332
-144.0,-3.0
-144.0,-3.0
-144.0,-3.0
-22.0,-0.4583333333333333
1491.0,31.0625
116.0,2.4166666666666665
-64.0,-1.3333333333333333
568.0,11.833333333333334
400.0,8.333333333333334
-144.0,-3.0
3766.0,78.45833333333333
1226.0,25.541666666666668
-103.0,-2.1458333333333335
2990.0,62.291666666666664
-20.0,-0.4166666666666667
-74.0,-1.5416666666666667
-83.0,-1.7291666666666667
9409.0,196.02083333333334
128.0,2.6666666666666665
324.0,6.75
41.0,0.8541666666666666
4065.0,84.6875
46658.0,972.0416666666666
372.0,7.75
95482.0,1989.2083333333333
373.0,7.770833333333333
912.0,19.0
0.0,0.0
2873.0,59.854166666666664
1980.0,41.25
96.0,2.0
9472.0,197.33333333333334
687.0,14.3125
285.0,5.9375
16585.0,345.5208333333333
-15.0,-0.3125
636.0,13.25
-21.0,-0.4375
1598.0,33.291666666666664
71017.0,1479.5208333333333
1783.0,37.145833333333336
123.0,2.5625
51125.0,1065.1041666666667
-62.0,-1.2916666666666667
906.0,18.875
13266.0,276.375
20.0,0.4166666666666667
180.0,3.75
1009.0,21.020833333333332
90.0,1.875
-64.0,-1.3333333333333333
-49.0,-1.0208333333333333
-44.0,-0.9166666666666666
-52.0,-1.0833333333333333
-102.0,-2.125
-144.0,-3.0
-87.0,-1.8125
-144.0,-3.0
-144.0,-3.0
1397.0,29.104166666666668
-84.0,-1.75
7442.0,155.04166666666666
1664.0,34.666666666666664
419.0,8.729166666666666
2008.0,41.833333333333336
-144.0,-3.0
1247.0,25.979166666666668
14985.0,312.1875
718.0,14.958333333333334
910.0,18.958333333333332
-47.0,-0.9791666666666666
-55.0,-1.1458333333333333
739.0,15.395833333333334
0.0,0.0
1880.0,39.166666666666664
3157.0,65.77083333333333
264.0,5.5
2650.0,55.208333333333336
4900.0,102.08333333333333
748.0,15.583333333333334
540.0,11.25
2815.0,58.645833333333336
8362.0,174.20833333333334
211.0,4.395833333333333
279.0,5.8125
65983.0,1374.6458333333333
133.0,2.7708333333333335
-22.0,-0.4583333333333333
4058.0,84.54166666666667
242.0,5.041666666666667
4918.0,102.45833333333333
7404.0,154.25
474.0,9.875
-59.0,-1.2291666666666667
1340.0,27.916666666666668
201.0,4.1875
0.0,0.0
1711.0,35.645833333333336
2497.0,52.020833333333336
279.0,5.8125
237.0,4.9375
-48.0,-1.0
-21.0,-0.4375
-144.0,-3.0
1517.0,31.604166666666668
399.0,8.3125
-22.0,-0.4583333333333333
-21.0,-0.4375
8190.0,170.625
11455.0,238.64583333333334
275.0,5.729166666666667
1428.0,29.75
856.0,17.833333333333332
2593.0,54.020833333333336
16903.0,352.1458333333333
123.0,2.5625
13307.0,277.2291666666667
288.0,6.0
1357.0,28.270833333333332
657.0,13.6875
0.0,0.0
3203.0,66.72916666666667
2060.0,42.916666666666664
1223.0,25.479166666666668
13266.0,276.375
372.0,7.75
-27.0,-0.5625
-23.0,-0.4791666666666667
1737.0,36.1875
152.0,3.1666666666666665
306.0,6.375
378.0,7.875
827.0,17.229166666666668
-25.0,-0.5208333333333334
432.0,9.0
713.0,14.854166666666666
144.0,3.0
-21.0,-0.4375
-21.0,-0.4375
2359.0,49.145833333333336
930.0,19.375
-88.0,-1.8333333333333333
1351.0,28.145833333333332
520.0,10.833333333333334
-24.0,-0.5
402.0,8.375
3183.0,66.3125
200794.0,4183.208333333333
76.0,1.5833333333333333
19136.0,398.6666666666667
26474.0,551.5416666666666
692.0,14.416666666666666
4783.0,99.64583333333333
1814.0,37.791666666666664
-3.0,-0.0625
93.0,1.9375
973.0,20.270833333333332
279.0,5.8125
6344.0,132.16666666666666
-22.0,-0.4583333333333333
664.0,13.833333333333334
2380.0,49.583333333333336
99.0,2.0625
-24.0,-0.5
-22.0,-0.4583333333333333
-21.0,-0.4375
3486.0,72.625
233.0,4.854166666666667
5786.0,120.54166666666667
100.0,2.0833333333333335
2275.0,47.395833333333336
3573.0,74.4375
101.0,2.1041666666666665
108.0,2.25
-15.0,-0.3125
288.0,6.0
920.0,19.166666666666668
-3.0,-0.0625
0.0,0.0
660.0,13.75
917.0,19.104166666666668
225.0,4.6875
828.0,17.25
982.0,20.458333333333332
210.0,4.375
-21.0,-0.4375
1068.0,22.25
58.0,1.2083333333333333
-21.0,-0.4375
149.0,3.1041666666666665
351.0,7.3125
3719.0,77.47916666666667
-39.0,-0.8125
492.0,10.25
627.0,13.0625
9278.0,193.29166666666666
542.0,11.291666666666666
290.0,6.041666666666667
-26.0,-0.5416666666666666
465.0,9.6875
1434.0,29.875
1159.0,24.145833333333332
3059.0,63.729166666666664
4999.0,104.14583333333333
16641.0,346.6875
3542.0,73.79166666666667
3974.0,82.79166666666667
8275.0,172.39583333333334
-53.0,-1.1041666666666667
660.0,13.75
-47.0,-0.9791666666666666
535.0,11.145833333333334
-120.0,-2.5
-24.0,-0.5
49.0,1.0208333333333333
824.0,17.166666666666668
142.0,2.9583333333333335
222.0,4.625
-22.0,-0.4583333333333333
0.0,0.0
-23.0,-0.4791666666666667
6371.0,132.72916666666666
205.0,4.270833333333333
626.0,13.041666666666666
-33.0,-0.6875
1188.0,24.75
1226.0,25.541666666666668
-53.0,-1.1041666666666667
2481.0,51.6875
426.0,8.875
4222.0,87.95833333333333
-32.0,-0.6666666666666666
930.0,19.375
1080.0,22.5
787.0,16.395833333333332
366.0,7.625
27776.0,578.6666666666666
-44.0,-0.9166666666666666
2556.0,53.25
594.0,12.375
342.0,7.125
-19.0,-0.3958333333333333
58.0,1.2083333333333333
-43.0,-0.8958333333333334
225.0,4.6875
272.0,5.666666666666667
534.0,11.125
110.0,2.2916666666666665
95740.0,1994.5833333333333
384.0,8.0
-41.0,-0.8541666666666666
576.0,12.0
2176.0,45.333333333333336
395.0,8.229166666666666
-17.0,-0.3541666666666667
112.0,2.3333333333333335
114332.0,2381.9166666666665
2071.0,43.145833333333336
1933.0,40.270833333333336
171.0,3.5625
-44.0,-0.9166666666666666
895.0,18.645833333333332
2232.0,46.5
2237.0,46.604166666666664
-39.0,-0.8125
-36.0,-0.75
1252.0,26.083333333333332
603.0,12.5625
-29.0,-0.6041666666666666
3761.0,78.35416666666667
90.0,1.875
-34.0,-0.7083333333333334
-46.0,-0.9583333333333334
-28.0,-0.5833333333333334
165.0,3.4375
2141.0,44.604166666666664
-12.0,-0.25
3969.0,82.6875
18045.0,375.9375
-9.0,-0.1875
531.0,11.0625
1717.0,35.770833333333336
1930.0,40.208333333333336
336.0,7.0
2143.0,44.645833333333336
672.0,14.0
2782.0,57.958333333333336
490.0,10.208333333333334
-63.0,-1.3125
618.0,12.875
282.0,5.875
48.0,1.0
2113.0,44.020833333333336
778.0,16.208333333333332
22673.0,472.3541666666667
27901.0,581.2708333333334
204.0,4.25
2829.0,58.9375
-128.0,-2.6666666666666665
-27.0,-0.5625
144.0,3.0
244.0,5.083333333333333
2675.0,55.729166666666664
346.0,7.208333333333333
3168.0,66.0
0.0,0.0
1695.0,35.3125
-32.0,-0.6666666666666666
-34.0,-0.7083333333333334
-34.0,-0.7083333333333334
1927.0,40.145833333333336
2368.0,49.333333333333336
956.0,19.916666666666668
521.0,10.854166666666666
187.0,3.8958333333333335
1569.0,32.6875
768.0,16.0
262.0,5.458333333333333
1706.0,35.541666666666664
84.0,1.75
1213.0,25.270833333333332
3537.0,73.6875
-28.0,-0.5833333333333334
-28.0,-0.5833333333333334
-50.0,-1.0416666666666667
1440.0,30.0
-30.0,-0.625
165.0,3.4375
600.0,12.5
390.0,8.125
17446.0,363.4583333333333
22189.0,462.2708333333333
264.0,5.5
