word_title,date,count
and,"November 25, 2013",3
|,"November 25, 2013",3
Launch,"November 25, 2015",3
to,"November 26, 2013",3
in,"November 26, 2013",3
|,"November 26, 2013",3
to,"November 26, 2018",3
space,"November 26, 2018",3
for,"November 27, 2013",3
SpaceX’s,"November 27, 2013",3
Satellite,"November 27, 2015",3
on,"November 28, 2011",3
Space,"November 28, 2022",3
in,"November 29, 2021",3
in,"November 29, 2022",3
to,"November 29, 2022",3
to,"November 3, 2016",3
to,"November 3, 2017",3
to,"November 3, 2020",3
in,"November 3, 2021",3
to,"November 3, 2021",3
space,"November 3, 2022",3
To,"November 30, 2009",3
U.S.,"November 30, 2012",3
to,"November 30, 2016",3
a,"November 30, 2017",3
to,"November 30, 2021",3
|,"November 4, 2013",3
a,"November 4, 2021",3
U.S.,"November 5, 2014",3
space,"November 5, 2018",3
Force,"November 5, 2019",3
Air,"November 5, 2019",3
for,"November 6, 2013",3
satellite,"November 6, 2018",3
to,"November 6, 2020",3
launch,"November 6, 2020",3
for,"November 6, 2020",3
satellite,"November 6, 2020",3
military,"November 7, 2017",3
to,"November 7, 2018",3
funding,"November 7, 2019",3
of,"November 8, 2010",3
To,"November 8, 2010",3
as,"November 8, 2013",3
to,"November 8, 2017",3
to,"November 8, 2018",3
to,"November 8, 2019",3
space,"November 8, 2021",3
in,"November 8, 2021",3
to,"November 8, 2021",3
launch,"November 8, 2022",3
To,"November 9, 2009",3
for,"November 9, 2016",3
of,"November 9, 2020",3
Phobos-Grunt,"October 1, 2011",3
Flight,"October 1, 2011",3
Candidates,"October 1, 2011",3
Report,"October 1, 2011",3
Future,"October 1, 2011",3
Angeles,"October 1, 2011",3
Should,"October 1, 2011",3
Nelson,"October 1, 2011",3
Military,"October 1, 2011",3
Mars,"October 1, 2011",3
[Wired],"October 1, 2011",3
Orlando,"October 1, 2011",3
Get,"October 1, 2011",3
Planned,"October 1, 2011",3
Musk,"October 1, 2011",3
It,"October 1, 2011",3
Venus,"October 1, 2011",3
First,"October 1, 2011",3
Off,"October 1, 2011",3
after,"October 1, 2011",3
[Bloomberg],"October 1, 2011",3
[New,"October 1, 2011",3
[AP],"October 1, 2011",3
Create,"October 1, 2011",3
Former,"October 1, 2011",3
[Los,"October 1, 2011",3
JAXA,"October 1, 2011",3
Government,"October 1, 2013",3
U.S.,"October 1, 2013",3
Launch,"October 1, 2014",3
for,"October 1, 2015",3
Force,"October 1, 2020",3
NASA,"October 1, 2020",3
Space,"October 1, 2020",3
for,"October 1, 2020",3
NASA,"October 10, 2011",3
of,"October 10, 2011",3
for,"October 10, 2014",3
NASA,"October 10, 2018",3
in,"October 10, 2018",3
satellite,"October 10, 2019",3
launch,"October 10, 2019",3
for,"October 10, 2019",3
of,"October 10, 2019",3
for,"October 11, 2010",3
on,"October 11, 2016",3
for,"October 11, 2017",3
on,"October 11, 2018",3
NASA,"October 11, 2019",3
to,"October 11, 2019",3
for,"October 11, 2022",3
to,"October 12, 2009",3
for,"October 12, 2011",3
to,"October 12, 2017",3
space,"October 12, 2021",3
new,"October 12, 2021",3
to,"October 12, 2022",3
to,"October 13, 2014",3
|,"October 13, 2014",3
for,"October 13, 2014",3
on,"October 14, 2013",3
in,"October 14, 2014",3
|,"October 14, 2015",3
for,"October 14, 2019",3
to,"October 14, 2021",3
Force,"October 14, 2021",3
to,"October 14, 2022",3
of,"October 15, 2012",3
Space,"October 15, 2018",3
for,"October 15, 2018",3
of,"October 16, 2012",3
U.S.,"October 16, 2012",3
for,"October 16, 2013",3
for,"October 16, 2014",3
on,"October 17, 2011",3
satellite,"October 17, 2018",3
for,"October 17, 2022",3
for,"October 18, 2018",3
to,"October 18, 2021",3
for,"October 18, 2021",3
for,"October 18, 2022",3
Space,"October 19, 2015",3
the,"October 19, 2016",3
to,"October 19, 2020",3
launch,"October 19, 2021",3
for,"October 19, 2021",3
to,"October 19, 2022",3
on,"October 2, 2013",3
of,"October 2, 2019",3
for,"October 20, 2014",3
Satellite,"October 20, 2015",3
to,"October 20, 2019",3
traffic,"October 20, 2021",3
satellite,"October 20, 2022",3
New,"October 21, 2010",3
and,"October 21, 2013",3
|,"October 21, 2013",3
Commercial,"October 21, 2014",3
Space,"October 21, 2020",3
Force,"October 21, 2020",3
space,"October 21, 2021",3
for,"October 21, 2022",3
to,"October 21, 2022",3
to,"October 22, 2018",3
to,"October 22, 2019",3
lunar,"October 22, 2019",3
to,"October 22, 2020",3
Space,"October 22, 2020",3
in,"October 23, 2012",3
Industry,"October 23, 2012",3
to,"October 23, 2017",3
Force,"October 23, 2018",3
to,"October 23, 2019",3
launch,"October 23, 2019",3
System,"October 24, 2011",3
Launch,"October 24, 2014",3
to,"October 24, 2018",3
space,"October 25, 2016",3
space,"October 25, 2017",3
to,"October 25, 2022",3
for,"October 26, 2009",3
Space,"October 26, 2015",3
for,"October 26, 2015",3
