word_title,date,count
space,"September 8, 2020",1
separated,"September 8, 2020",1
early,"September 8, 2020",1
House,"September 8, 2020",1
former,"September 8, 2020",1
if,"September 8, 2020",1
Force:,"September 8, 2020",1
develop,"September 8, 2020",1
receives,"September 8, 2020",1
program,"September 8, 2020",1
now,"September 8, 2020",1
launch,"September 8, 2020",1
wants,"September 8, 2020",1
funding,"September 8, 2020",1
will,"September 8, 2020",1
"bill,","September 8, 2020",1
the,"September 8, 2020",1
stopgap,"September 8, 2020",1
say,"September 8, 2020",1
providing,"September 8, 2020",1
billion,"September 8, 2020",1
against,"September 8, 2020",1
Gerstenmaier,"September 8, 2020",1
accounts,"September 8, 2020",1
White,"September 8, 2020",1
ICBM,"September 8, 2020",1
vehicles,"September 8, 2020",1
‘super,"September 8, 2020",1
Grumman,"September 8, 2020",1
data,"September 8, 2020",1
$13.3,"September 8, 2020",1
heavy’,"September 8, 2020",1
next-generation,"September 8, 2020",1
station,"September 8, 2020",1
warns,"September 8, 2020",1
contract,"September 8, 2020",1
In,"September 8, 2020",1
NOAA’s,"September 8, 2020",1
prematurely,"September 8, 2020",1
Too,"September 8, 2020",1
weather,"September 8, 2020",1
Northrop,"September 8, 2020",1
ending,"September 8, 2020",1
satellite,"September 8, 2020",1
from,"September 8, 2020",1
Air,"September 8, 2020",1
need,"September 8, 2020",1
U.S.,"September 8, 2020",1
its,"September 8, 2021",1
monitoring,"September 8, 2021",1
connectivity,"September 8, 2021",1
Satellite,"September 8, 2021",1
Q&A:,"September 8, 2021",1
Swissto12,"September 8, 2021",1
small,"September 8, 2021",1
Korea,"September 8, 2021",1
chains,"September 8, 2021",1
affecting,"September 8, 2021",1
Lab,"September 8, 2021",1
deal,"September 8, 2021",1
interoperability,"September 8, 2021",1
States,"September 8, 2021",1
collaborate,"September 8, 2021",1
GEO,"September 8, 2021",1
are,"September 8, 2021",1
military,"September 8, 2021",1
Micro,"September 8, 2021",1
AT&T,"September 8, 2021",1
BridgeComm,"September 8, 2021",1
Isar,"September 8, 2021",1
fiberlike,"September 8, 2021",1
supply,"September 8, 2021",1
reveal,"September 8, 2021",1
needs,"September 8, 2021",1
public-to-private,"September 8, 2021",1
funded,"September 8, 2021",1
craft,"September 8, 2021",1
"Pandemic,","September 8, 2021",1
rocket,"September 8, 2021",1
extend,"September 8, 2021",1
communications,"September 8, 2021",1
multi-launch,"September 8, 2021",1
satellites,"September 8, 2021",1
$593,"September 8, 2021",1
partnership,"September 8, 2021",1
possible,"September 8, 2021",1
Yahsat’s,"September 8, 2021",1
complex,"September 8, 2021",1
but,"September 8, 2021",1
technologies,"September 8, 2021",1
has,"September 8, 2021",1
Fully,"September 8, 2021",1
Space,"September 8, 2021",1
wildfire,"September 8, 2021",1
million,"September 8, 2021",1
IoT,"September 8, 2021",1
4-NGS,"September 8, 2021",1
South,"September 8, 2021",1
push,"September 8, 2021",1
cubesat,"September 8, 2021",1
SpaceX,"September 8, 2021",1
United,"September 8, 2021",1
appetite,"September 8, 2021",1
U.S.,"September 8, 2021",1
strategic,"September 8, 2021",1
changing,"September 8, 2021",1
Thuraya,"September 8, 2021",1
OroraTech,"September 8, 2021",1
across,"September 8, 2021",1
industry,"September 8, 2021",1
manufacturer,"September 8, 2021",1
growing,"September 8, 2021",1
Saturn,"September 8, 2021",1
art,"September 8, 2021",1
partner,"September 8, 2021",1
contract,"September 8, 2021",1
transfer,"September 8, 2021",1
spend,"September 8, 2021",1
Aerospace,"September 8, 2021",1
coverage,"September 8, 2021",1
Rocket,"September 8, 2021",1
leaders,"September 8, 2021",1
messaging,"September 8, 2022",1
selects,"September 8, 2022",1
of,"September 8, 2022",1
develop,"September 8, 2022",1
delivers,"September 8, 2022",1
deadline,"September 8, 2022",1
first,"September 8, 2022",1
launch,"September 8, 2022",1
VHTS,"September 8, 2022",1
FCC,"September 8, 2022",1
largest,"September 8, 2022",1
in,"September 8, 2022",1
Blackjack,"September 8, 2022",1
satellites,"September 8, 2022",1
deorbiting,"September 8, 2022",1
bus,"September 8, 2022",1
September,"September 8, 2022",1
startup,"September 8, 2022",1
fuel-production,"September 8, 2022",1
set,"September 8, 2022",1
5,"September 8, 2022",1
Eutelsat,"September 8, 2022",1
DARPA’s,"September 8, 2022",1
Axiom,"September 8, 2022",1
Globalstar’s,"September 8, 2022",1
Canyon,"September 8, 2022",1
be,"September 8, 2022",1
opens,"September 8, 2022",1
five-year,"September 8, 2022",1
attempt,"September 8, 2022",1
Indiana,"September 8, 2022",1
iPhone,"September 8, 2022",1
Konnect,"September 8, 2022",1
launches,"September 8, 2022",1
Blue,"September 8, 2022",1
preparing,"September 8, 2022",1
Ariane,"September 8, 2022",1
Space,"September 8, 2022",1
1,"September 8, 2022",1
network,"September 8, 2022",1
rocket,"September 8, 2022",1
Solid,"September 8, 2022",1
Apple,"September 8, 2022",1
spacesuit,"September 8, 2022",1
late,"September 8, 2022",1
user,"September 8, 2022",1
constellation,"September 8, 2022",1
facility,"September 8, 2022",1
LEO,"September 8, 2022",1
Adranos,"September 8, 2022",1
ASCENT,"September 8, 2023",1
completes,"September 8, 2023",1
Virgin,"September 8, 2023",1
SpaceShipTwo,"September 8, 2023",1
63,"September 8, 2023",1
contracts,"September 8, 2023",1
third,"September 8, 2023",1
costs,"September 8, 2023",1
Viasat,"September 8, 2023",1
Galactic,"September 8, 2023",1
directs,"September 8, 2023",1
portable,"September 8, 2023",1
flight,"September 8, 2023",1
"investigation,","September 8, 2023",1
actions,"September 8, 2023",1
and,"September 8, 2023",1
