date,avg_articles_per_day
"August 10, 2023",0.0012080212611741967
"August 2, 2023",0.0016912297656438754
"September 8, 2022",0.0016912297656438754
"July 28, 2022",0.0012080212611741967
"December 7, 2022",0.0019328340178787146
"May 11, 2022",0.0026576467745832327
"December 20, 2021",0.002174438270113554
"September 7, 2021",0.002899251026818072
"August 13, 2020",0.0012080212611741967
"January 24, 2020",0.0019328340178787146
"March 16, 2019",4.8320850446967865E-4
"August 17, 2018",4.8320850446967865E-4
"December 28, 2017",4.8320850446967865E-4
"July 28, 2017",9.664170089393573E-4
"May 26, 2017",0.001449625513409036
"October 6, 2016",2.4160425223483932E-4
"May 27, 2016",0.001449625513409036
"May 23, 2016",0.0012080212611741967
"July 13, 2015",0.002174438270113554
"May 24, 2012",4.8320850446967865E-4
"December 21, 2011",4.8320850446967865E-4
"April 12, 2011",0.0012080212611741967
"February 10, 2011",9.664170089393573E-4
