date,avg_articles_per_day
"September 12, 2023",0.002174438270113554
"November 18, 2021",0.0024160425223483935
"July 9, 2021",9.664170089393573E-4
"May 8, 2020",0.0012080212611741967
"April 9, 2020",0.0016912297656438754
"August 11, 2019",2.4160425223483932E-4
"September 13, 2018",0.0019328340178787146
"August 15, 2018",9.664170089393573E-4
"June 18, 2017",2.4160425223483932E-4
"April 12, 2017",7.24812756704518E-4
"August 9, 2016",7.24812756704518E-4
"February 2, 2016",7.24812756704518E-4
"January 20, 2016",4.8320850446967865E-4
"November 1, 2015",2.4160425223483932E-4
"August 24, 2015",0.0016912297656438754
"February 20, 2015",0.001449625513409036
"April 2, 2014",7.24812756704518E-4
"March 11, 2014",0.002174438270113554
"November 18, 2013",0.0024160425223483935
"October 28, 2013",0.002174438270113554
"September 6, 2010",0.0016912297656438754
"July 12, 2010",0.0033824595312877508
"February 19, 2010",0.0012080212611741967
