date,avg_articles_per_day
"August 9, 2022",0.003865668035757429
"August 14, 2022",7.24812756704518E-4
"June 21, 2022",0.0016912297656438754
Debra Werner,2.4160425223483932E-4
"December 26, 2021",2.4160425223483932E-4
"May 23, 2021",2.4160425223483932E-4
"February 24, 2021",0.0016912297656438754
"December 28, 2020",4.8320850446967865E-4
"April 5, 2020",2.4160425223483932E-4
"February 15, 2020",7.24812756704518E-4
"December 20, 2019",0.0012080212611741967
"April 5, 2019",9.664170089393573E-4
"December 10, 2018",0.0016912297656438754
"March 2, 2018",9.664170089393573E-4
"January 22, 2018",0.001449625513409036
"January 16, 2017",7.24812756704518E-4
"November 5, 2015",0.0012080212611741967
"August 21, 2015",7.24812756704518E-4
"August 7, 2015",9.664170089393573E-4
"May 7, 2015",7.24812756704518E-4
"January 14, 2015",9.664170089393573E-4
"July 22, 2014",0.0012080212611741967
"April 30, 2014",9.664170089393573E-4
"July 3, 2013",9.664170089393573E-4
"February 26, 2013",0.001449625513409036
"January 31, 2013",0.002174438270113554
"April 6, 2012",9.664170089393573E-4
"January 3, 2012",4.8320850446967865E-4
"September 21, 2011",2.4160425223483932E-4
"July 6, 2011",4.8320850446967865E-4
"April 1, 2011",0.001449625513409036
"April 30, 2010",0.0012080212611741967
