date,avg_articles_per_day
"February 2, 2023",0.0016912297656438754
"September 8, 2021",0.0026576467745832327
"July 22, 2021",9.664170089393573E-4
"November 20, 2020",0.0016912297656438754
"November 24, 2019",7.24812756704518E-4
"November 19, 2019",0.002174438270113554
"October 23, 2018",0.0016912297656438754
"April 3, 2018",0.001449625513409036
"December 27, 2016",2.4160425223483932E-4
"February 1, 2016",9.664170089393573E-4
"January 28, 2016",7.24812756704518E-4
"August 7, 2014",7.24812756704518E-4
"March 25, 2014",9.664170089393573E-4
"December 4, 2013",2.4160425223483932E-4
"August 12, 2013",0.0016912297656438754
"January 8, 2013",9.664170089393573E-4
"December 3, 2012",0.0026576467745832327
"June 11, 2012",0.002174438270113554
"December 2, 2011",0.001449625513409036
"February 14, 2011",0.004348876540227108
"July 6, 2010",0.0026576467745832327
"April 4, 2021",4.8320850446967865E-4
