date,avg_articles_per_day
"November 26, 2022",4.8320850446967865E-4
"April 8, 2022",4.8320850446967865E-4
"January 29, 2022",4.8320850446967865E-4
"November 27, 2020",7.24812756704518E-4
"November 9, 2020",0.002899251026818072
"March 5, 2019",9.664170089393573E-4
"December 23, 2018",2.4160425223483932E-4
"November 23, 2018",4.8320850446967865E-4
"May 3, 2018",0.0024160425223483935
"February 10, 2016",0.001449625513409036
"November 3, 2015",0.0012080212611741967
"January 26, 2015",0.001449625513409036
"July 16, 2014",2.4160425223483932E-4
"May 8, 2014",0.0012080212611741967
"July 8, 2013",0.002899251026818072
"April 30, 2013",2.4160425223483932E-4
"June 2, 2012",2.4160425223483932E-4
"April 26, 2012",0.001449625513409036
"October 5, 2011",4.8320850446967865E-4
"January 11, 2010",0.0026576467745832327
