date,avg_articles_per_day
"May 4, 2023",0.0012080212611741967
"July 9, 2022",2.4160425223483932E-4
"February 8, 2020",4.8320850446967865E-4
"June 24, 2019",4.8320850446967865E-4
"May 6, 2018",4.8320850446967865E-4
"April 8, 2018",2.4160425223483932E-4
"March 30, 2018",9.664170089393573E-4
"May 7, 2017",2.4160425223483932E-4
"August 8, 2014",0.0012080212611741967
"March 6, 2014",9.664170089393573E-4
"February 24, 2012",7.24812756704518E-4
"June 23, 2011",7.24812756704518E-4
"April 28, 2011",2.4160425223483932E-4
"October 28, 2009",2.4160425223483932E-4
"January 23, 2022",2.4160425223483932E-4
"July 1, 2009",2.4160425223483932E-4
