date,avg_articles_per_day
"August 5, 2022",0.0012080212611741967
"September 22, 2022",0.0012080212611741967
"May 17, 2022",0.002174438270113554
"October 16, 2021",2.4160425223483932E-4
"January 8, 2021",7.24812756704518E-4
"March 24, 2020",0.002174438270113554
"January 16, 2020",0.001449625513409036
"December 27, 2019",4.8320850446967865E-4
"December 6, 2019",0.0012080212611741967
"April 25, 2019",0.0012080212611741967
"December 12, 2017",0.001449625513409036
"November 29, 2017",9.664170089393573E-4
"July 21, 2017",0.0012080212611741967
"July 10, 2017",0.0019328340178787146
"June 8, 2015",0.0016912297656438754
"July 6, 2012",9.664170089393573E-4
"May 23, 2011",0.0033824595312877508
"January 7, 2014",0.0012080212611741967
