date,avg_articles_per_day
"September 6, 2023",0.0026576467745832327
"April 28, 2023",0.0016912297656438754
"July 11, 2022",0.0012080212611741967
"December 22, 2021",0.001449625513409036
"October 21, 2020",0.0024160425223483935
"April 8, 2020",9.664170089393573E-4
"January 4, 2020",2.4160425223483932E-4
"April 10, 2019",0.0033824595312877508
"December 16, 2018",4.8320850446967865E-4
"October 2, 2018",0.0012080212611741967
"May 13, 2018",2.4160425223483932E-4
"August 18, 2017",4.8320850446967865E-4
"November 13, 2015",0.001449625513409036
"July 31, 2015",2.4160425223483932E-4
"May 29, 2015",9.664170089393573E-4
"December 21, 2014",2.4160425223483932E-4
"September 19, 2014",7.24812756704518E-4
"March 19, 2014",9.664170089393573E-4
"December 2, 2013",0.0026576467745832327
"October 31, 2013",0.001449625513409036
"July 19, 2010",0.0016912297656438754
"March 8, 2010",0.0026576467745832327
"April 21, 2009",2.4160425223483932E-4
