date,avg_articles_per_day
"December 17, 2022",4.8320850446967865E-4
"September 2, 2022",4.8320850446967865E-4
"March 19, 2022",4.8320850446967865E-4
"March 17, 2021",9.664170089393573E-4
"February 8, 2021",0.0016912297656438754
"January 6, 2021",7.24812756704518E-4
"December 4, 2020",0.001449625513409036
"November 29, 2020",2.4160425223483932E-4
"January 27, 2020",0.001449625513409036
"November 1, 2019",7.24812756704518E-4
"November 15, 2016",7.24812756704518E-4
"October 14, 2016",9.664170089393573E-4
"August 8, 2016",0.0012080212611741967
"July 19, 2016",9.664170089393573E-4
"December 24, 2015",2.4160425223483932E-4
"March 12, 2014",0.001449625513409036
"December 19, 2012",4.8320850446967865E-4
"April 27, 2012",0.001449625513409036
"March 5, 2012",0.0024160425223483935
"June 7, 2010",0.002174438270113554
