date,avg_articles_per_day
"January 15, 2023",4.8320850446967865E-4
"August 15, 2021",2.4160425223483932E-4
"February 22, 2021",0.0012080212611741967
"June 7, 2020",2.4160425223483932E-4
"February 1, 2020",2.4160425223483932E-4
"December 22, 2019",2.4160425223483932E-4
"December 18, 2019",0.0016912297656438754
"February 14, 2019",0.001449625513409036
"July 22, 2018",7.24812756704518E-4
"March 23, 2018",7.24812756704518E-4
"August 4, 2017",0.0026576467745832327
"May 12, 2016",0.0012080212611741967
"August 26, 2015",7.24812756704518E-4
"June 19, 2015",0.001449625513409036
"June 19, 2014",7.24812756704518E-4
"November 15, 2013",0.0016912297656438754
"November 26, 2012",7.24812756704518E-4
"November 20, 2012",7.24812756704518E-4
"June 14, 2012",0.0012080212611741967
"September 12, 2011",0.0026576467745832327
r.id=o,2.4160425223483932E-4
