date,avg_articles_per_day
"June 27, 2021",7.24812756704518E-4
"March 4, 2020",0.0016912297656438754
"November 5, 2018",9.664170089393573E-4
"August 2, 2018",0.001449625513409036
"August 1, 2018",0.001449625513409036
"February 7, 2018",0.001449625513409036
"April 13, 2016",0.0016912297656438754
"September 21, 2015",0.0016912297656438754
"September 1, 2015",0.0016912297656438754
"March 25, 2015",0.0019328340178787146
"August 19, 2014",4.8320850446967865E-4
"February 7, 2013",0.0016912297656438754
"April 13, 2012",9.664170089393573E-4
"March 9, 2012",0.0012080212611741967
"October 28, 2010",4.8320850446967865E-4
"February 11, 2010",4.8320850446967865E-4
