date,avg_articles_per_day
"June 2, 2023",7.24812756704518E-4
"May 29, 2023",2.4160425223483932E-4
"April 10, 2022",4.8320850446967865E-4
"January 6, 2022",0.001449625513409036
"December 28, 2021",4.8320850446967865E-4
"August 21, 2020",9.664170089393573E-4
"June 15, 2020",0.0012080212611741967
"March 17, 2020",0.0019328340178787146
"October 4, 2019",7.24812756704518E-4
"May 17, 2019",4.8320850446967865E-4
"May 15, 2019",0.0019328340178787146
"May 13, 2019",9.664170089393573E-4
"February 10, 2019",4.8320850446967865E-4
"August 30, 2018",0.001449625513409036
"July 26, 2018",0.0012080212611741967
"April 30, 2018",0.0012080212611741967
"February 3, 2018",4.8320850446967865E-4
"January 23, 2018",0.0016912297656438754
"December 20, 2017",0.001449625513409036
"November 24, 2017",2.4160425223483932E-4
"June 15, 2016",9.664170089393573E-4
"December 30, 2015",2.4160425223483932E-4
"November 12, 2014",9.664170089393573E-4
"October 10, 2014",0.0016912297656438754
"February 4, 2013",0.0024160425223483935
"June 18, 2012",0.00362406378352259
"June 2, 2010",9.664170089393573E-4
