date,avg_articles_per_day
"June 23, 2022",0.0016912297656438754
"July 13, 2022",0.0016912297656438754
"October 3, 2021",2.4160425223483932E-4
"May 6, 2021",0.0012080212611741967
"March 25, 2021",0.0016912297656438754
"May 17, 2020",7.24812756704518E-4
"April 7, 2019",4.8320850446967865E-4
"October 16, 2018",9.664170089393573E-4
"July 29, 2018",2.4160425223483932E-4
"February 16, 2018",7.24812756704518E-4
"March 18, 2016",9.664170089393573E-4
"June 14, 2015",4.8320850446967865E-4
"September 30, 2014",0.001449625513409036
"April 25, 2014",0.001449625513409036
"February 20, 2014",4.8320850446967865E-4
"November 17, 2011",7.24812756704518E-4
"July 13, 2011",2.4160425223483932E-4
"June 27, 2011",0.0026576467745832327
