date,avg_articles_per_day
"October 18, 2022",0.0024160425223483935
"March 2, 2022",0.002174438270113554
"September 12, 2021",2.4160425223483932E-4
"April 18, 2021",4.8320850446967865E-4
"November 28, 2020",7.24812756704518E-4
"August 4, 2020",0.002899251026818072
"May 20, 2020",0.002174438270113554
"April 20, 2019",2.4160425223483932E-4
"June 7, 2018",7.24812756704518E-4
"June 18, 2016",2.4160425223483932E-4
"March 10, 2016",9.664170089393573E-4
"October 18, 2014",2.4160425223483932E-4
"August 5, 2013",0.0024160425223483935
"June 3, 2011",0.0012080212611741967
