date,avg_articles_per_day
"August 31, 2023",0.0012080212611741967
"July 28, 2021",0.0012080212611741967
"February 27, 2021",2.4160425223483932E-4
"January 25, 2020",2.4160425223483932E-4
"August 28, 2019",0.0012080212611741967
"March 28, 2019",9.664170089393573E-4
"September 14, 2015",9.664170089393573E-4
"October 30, 2013",4.8320850446967865E-4
"December 26, 2012",2.4160425223483932E-4
"February 3, 2012",0.0012080212611741967
"August 24, 2011",2.4160425223483932E-4
"December 1, 2010",7.24812756704518E-4
"November 20, 2009",7.24812756704518E-4
