date,avg_articles_per_day
"September 29, 2022",0.0019328340178787146
"August 24, 2022",0.001449625513409036
"January 30, 2022",2.4160425223483932E-4
"January 14, 2022",9.664170089393573E-4
"October 2, 2021",7.24812756704518E-4
"February 4, 2021",0.0016912297656438754
"October 16, 2020",7.24812756704518E-4
"May 20, 2019",9.664170089393573E-4
"May 23, 2018",0.002174438270113554
"September 25, 2017",4.8320850446967865E-4
"July 27, 2015",0.0019328340178787146
"June 12, 2015",0.0012080212611741967
"January 15, 2014",0.0012080212611741967
"December 10, 2013",0.0012080212611741967
"November 28, 2012",7.24812756704518E-4
"December 5, 2011",0.001449625513409036
"December 16, 2010",0.001449625513409036
"June 30, 2010",9.664170089393573E-4
"May 3, 2010",0.0026576467745832327
