date,avg_articles_per_day
"June 27, 2022",2.4160425223483932E-4
"October 15, 2021",7.24812756704518E-4
"May 21, 2021",7.24812756704518E-4
"March 2, 2021",0.0012080212611741967
"September 23, 2020",0.001449625513409036
"September 8, 2020",0.0012080212611741967
"April 14, 2020",0.0016912297656438754
"December 30, 2019",4.8320850446967865E-4
"August 12, 2019",0.0016912297656438754
"May 30, 2017",9.664170089393573E-4
"March 2, 2017",0.0012080212611741967
"April 29, 2016",0.0012080212611741967
"October 27, 2015",0.001449625513409036
"April 18, 2015",4.8320850446967865E-4
"March 21, 2013",0.0016912297656438754
"October 29, 2012",0.006040106305870983
"August 15, 2012",2.4160425223483932E-4
"November 4, 2010",2.4160425223483932E-4
"September 8, 2010",2.4160425223483932E-4
"March 4, 2010",4.8320850446967865E-4
