date,avg_articles_per_day
"October 12, 2022",0.0019328340178787146
"June 25, 2022",2.4160425223483932E-4
"February 10, 2022",0.0026576467745832327
"November 19, 2021",0.002174438270113554
"November 12, 2021",0.0019328340178787146
"January 15, 2021",0.001449625513409036
"November 19, 2020",0.0026576467745832327
"October 13, 2020",0.0019328340178787146
"October 12, 2020",4.8320850446967865E-4
"March 31, 2020",0.0012080212611741967
"March 29, 2020",2.4160425223483932E-4
"October 10, 2019",0.0024160425223483935
"March 21, 2019",0.0016912297656438754
"June 23, 2017",0.0012080212611741967
"March 28, 2017",0.0012080212611741967
"May 3, 2016",7.24812756704518E-4
"August 19, 2015",4.8320850446967865E-4
"July 30, 2015",0.0016912297656438754
"January 15, 2015",4.8320850446967865E-4
"December 8, 2010",2.4160425223483932E-4
"October 26, 2009",0.001449625513409036
"October 6, 2009",4.8320850446967865E-4
"May 21, 2017",2.4160425223483932E-4
"January 10, 2012",2.4160425223483932E-4
