date,avg_articles_per_day
"July 14, 2022",0.002174438270113554
"November 22, 2022",0.0012080212611741967
"March 28, 2021",4.8320850446967865E-4
"March 22, 2021",0.0016912297656438754
"May 13, 2020",0.0016912297656438754
"June 23, 2019",4.8320850446967865E-4
"May 1, 2018",9.664170089393573E-4
"March 3, 2017",9.664170089393573E-4
"November 14, 2016",2.4160425223483932E-4
"March 16, 2016",0.001449625513409036
"February 24, 2016",7.24812756704518E-4
"November 9, 2015",0.001449625513409036
"October 30, 2015",0.001449625513409036
"February 11, 2013",0.0024160425223483935
"December 28, 2012",9.664170089393573E-4
"April 9, 2012",0.002174438270113554
"October 27, 2011",4.8320850446967865E-4
"September 22, 2011",4.8320850446967865E-4
"September 10, 2010",9.664170089393573E-4
"July 5, 2006",2.4160425223483932E-4
