date,avg_articles_per_day
"March 16, 2023",0.0016912297656438754
"July 22, 2022",9.664170089393573E-4
"September 9, 2022",0.001449625513409036
"March 17, 2022",0.0016912297656438754
"November 8, 2021",0.0016912297656438754
"January 18, 2020",2.4160425223483932E-4
"November 18, 2019",0.001449625513409036
"December 31, 2018",7.24812756704518E-4
"June 20, 2018",9.664170089393573E-4
"March 29, 2018",0.0019328340178787146
"January 29, 2018",2.4160425223483932E-4
"January 5, 2018",0.0016912297656438754
"October 23, 2017",7.24812756704518E-4
"January 12, 2017",0.0012080212611741967
"July 5, 2015",4.8320850446967865E-4
"January 17, 2013",0.0012080212611741967
"February 18, 2011",9.664170089393573E-4
"June 15, 2010",7.24812756704518E-4
"December 21, 2009",2.4160425223483932E-4
