date,avg_articles_per_day
"June 30, 2023",9.664170089393573E-4
"August 12, 2022",7.24812756704518E-4
"January 28, 2022",9.664170089393573E-4
"April 24, 2020",0.0016912297656438754
"October 11, 2019",0.0016912297656438754
"April 15, 2019",7.24812756704518E-4
"September 23, 2018",2.4160425223483932E-4
"April 14, 2017",0.0012080212611741967
"July 29, 2016",4.8320850446967865E-4
"January 19, 2015",0.0012080212611741967
"September 8, 2014",0.004590480792461948
"September 10, 2013",4.8320850446967865E-4
