date,avg_articles_per_day
"August 6, 2021",0.0019328340178787146
"May 25, 2021",0.0026576467745832327
"May 9, 2021",4.8320850446967865E-4
"February 6, 2020",0.0019328340178787146
"February 17, 2019",7.24812756704518E-4
"December 5, 2018",0.0019328340178787146
"July 23, 2018",9.664170089393573E-4
"June 10, 2018",7.24812756704518E-4
"December 16, 2017",2.4160425223483932E-4
"December 12, 2014",0.001449625513409036
"November 18, 2014",0.0012080212611741967
"April 21, 2014",0.0024160425223483935
"August 30, 2013",0.0026576467745832327
"August 21, 2013",9.664170089393573E-4
"January 21, 2013",0.0012080212611741967
"May 29, 2012",0.002174438270113554
"April 13, 2011",0.001449625513409036
"December 9, 2010",4.8320850446967865E-4
"June 9, 2010",7.24812756704518E-4
