date,avg_articles_per_day
"July 13, 2023",0.002174438270113554
"June 13, 2022",0.001449625513409036
"November 6, 2022",2.4160425223483932E-4
"March 5, 2022",4.8320850446967865E-4
"January 19, 2021",0.0016912297656438754
"April 19, 2016",7.24812756704518E-4
"March 2, 2016",0.0012080212611741967
"January 5, 2012",2.4160425223483932E-4
"April 18, 2011",0.002899251026818072
"April 8, 2011",4.8320850446967865E-4
"January 27, 2011",4.8320850446967865E-4
"April 12, 2010",0.003865668035757429
"October 12, 2009",0.0019328340178787146
"June 19, 2009",2.4160425223483932E-4
"January 10, 2013",4.8320850446967865E-4
