date,avg_articles_per_day
"August 9, 2023",0.002899251026818072
"May 6, 2023",2.4160425223483932E-4
"August 21, 2022",7.24812756704518E-4
"August 19, 2022",9.664170089393573E-4
"November 27, 2022",2.4160425223483932E-4
"May 25, 2022",0.0024160425223483935
"May 19, 2021",0.001449625513409036
"October 26, 2020",9.664170089393573E-4
"August 23, 2020",4.8320850446967865E-4
"July 21, 2020",0.0019328340178787146
"May 23, 2019",0.002174438270113554
"May 7, 2019",0.001449625513409036
"April 23, 2018",0.0016912297656438754
"April 22, 2018",4.8320850446967865E-4
"January 31, 2018",0.0016912297656438754
"May 23, 2017",9.664170089393573E-4
"September 6, 2016",0.001449625513409036
"February 11, 2016",7.24812756704518E-4
"February 5, 2016",0.001449625513409036
"March 12, 2015",7.24812756704518E-4
"October 14, 2014",9.664170089393573E-4
"July 7, 2014",0.0031408552790529115
"June 12, 2014",7.24812756704518E-4
"February 27, 2014",9.664170089393573E-4
"November 19, 2012",0.001449625513409036
"January 19, 2012",2.4160425223483932E-4
"October 5, 2010",7.24812756704518E-4
"July 22, 2010",2.4160425223483932E-4
