date,avg_articles_per_day
"April 6, 2023",0.001449625513409036
"March 29, 2023",0.002174438270113554
"February 24, 2023",9.664170089393573E-4
"October 28, 2022",7.24812756704518E-4
"February 28, 2021",2.4160425223483932E-4
"November 7, 2020",4.8320850446967865E-4
"October 14, 2020",0.001449625513409036
"September 30, 2019",0.0012080212611741967
"June 12, 2019",0.001449625513409036
"March 19, 2019",0.002174438270113554
"February 15, 2019",7.24812756704518E-4
"December 28, 2018",4.8320850446967865E-4
"October 3, 2018",0.0016912297656438754
"May 15, 2018",0.0019328340178787146
"July 12, 2017",0.0012080212611741967
"October 25, 2016",7.24812756704518E-4
"September 30, 2016",7.24812756704518E-4
"April 14, 2016",0.0012080212611741967
"December 3, 2015",0.0019328340178787146
"October 2, 2015",0.0012080212611741967
"October 31, 2014",0.0019328340178787146
"October 13, 2014",0.0024160425223483935
"June 2, 2014",0.0024160425223483935
"September 6, 2013",0.0012080212611741967
"February 8, 2013",0.001449625513409036
"July 8, 2011",9.664170089393573E-4
"June 20, 2011",0.0019328340178787146
"April 14, 2011",7.24812756704518E-4
"January 31, 2011",0.0024160425223483935
