date,avg_articles_per_day
"August 16, 2021",0.0012080212611741967
"August 5, 2021",0.002174438270113554
"February 25, 2021",0.0024160425223483935
"October 18, 2020",2.4160425223483932E-4
"January 15, 2020",0.0012080212611741967
"October 27, 2019",0.0012080212611741967
"October 22, 2018",0.0012080212611741967
"September 29, 2017",0.0012080212611741967
"April 13, 2017",2.4160425223483932E-4
"April 2, 2017",2.4160425223483932E-4
"January 12, 2016",9.664170089393573E-4
"December 9, 2013",0.0019328340178787146
"December 3, 2013",9.664170089393573E-4
"April 10, 2013",0.0016912297656438754
"March 30, 2011",2.4160425223483932E-4
"September 29, 2010",4.8320850446967865E-4
"August 29, 2006",2.4160425223483932E-4
"April 25, 2010",0.002899251026818072
