date,avg_articles_per_day
"July 18, 2022",0.001449625513409036
"October 26, 2021",0.0012080212611741967
"October 14, 2021",0.0026576467745832327
"July 15, 2021",0.001449625513409036
"July 3, 2021",4.8320850446967865E-4
"May 24, 2021",0.0012080212611741967
"May 20, 2021",0.001449625513409036
"March 5, 2021",4.8320850446967865E-4
"July 17, 2020",4.8320850446967865E-4
"June 26, 2020",0.0012080212611741967
"January 19, 2020",4.8320850446967865E-4
"September 11, 2019",0.0016912297656438754
"December 1, 2018",4.8320850446967865E-4
"October 13, 2018",7.24812756704518E-4
"July 8, 2018",4.8320850446967865E-4
"June 29, 2018",9.664170089393573E-4
"February 6, 2018",9.664170089393573E-4
"January 24, 2018",7.24812756704518E-4
"April 19, 2017",0.0012080212611741967
"December 18, 2016",4.8320850446967865E-4
"October 18, 2016",2.4160425223483932E-4
"October 13, 2016",7.24812756704518E-4
"June 16, 2015",9.664170089393573E-4
"December 23, 2014",7.24812756704518E-4
"December 17, 2014",0.0019328340178787146
"September 13, 2013",7.24812756704518E-4
"May 13, 2013",0.0019328340178787146
"February 20, 2013",9.664170089393573E-4
"May 1, 2012",4.8320850446967865E-4
"February 21, 2012",4.8320850446967865E-4
"January 12, 2012",9.664170089393573E-4
"July 19, 2011",4.8320850446967865E-4
"June 15, 2011",2.4160425223483932E-4
"January 4, 2011",2.4160425223483932E-4
"September 9, 2020",0.0012080212611741967
