date,avg_articles_per_day
"April 27, 2023",0.002174438270113554
"April 25, 2022",0.002174438270113554
"October 17, 2021",4.8320850446967865E-4
"August 25, 2021",0.002174438270113554
"March 24, 2021",0.0012080212611741967
"March 11, 2021",0.0016912297656438754
"February 2, 2019",2.4160425223483932E-4
"September 20, 2018",9.664170089393573E-4
"September 4, 2018",9.664170089393573E-4
"July 30, 2018",0.0016912297656438754
"September 23, 2017",2.4160425223483932E-4
"September 18, 2017",0.0019328340178787146
"August 7, 2017",0.0016912297656438754
"September 14, 2016",0.0016912297656438754
"September 5, 2016",2.4160425223483932E-4
"July 21, 2015",9.664170089393573E-4
"July 20, 2015",0.002174438270113554
"May 26, 2015",0.0012080212611741967
"November 26, 2013",0.001449625513409036
"June 27, 2013",0.0012080212611741967
"July 16, 2012",0.0016912297656438754
"June 21, 2012",7.24812756704518E-4
"December 13, 2011",4.8320850446967865E-4
"September 19, 2011",0.002174438270113554
"July 14, 2011",2.4160425223483932E-4
"February 9, 2010",2.4160425223483932E-4
"October 9, 2009",9.664170089393573E-4
