date,avg_articles_per_day
"January 24, 2023",0.002174438270113554
"April 3, 2022",7.24812756704518E-4
"January 19, 2022",0.0019328340178787146
"March 23, 2021",0.002899251026818072
"January 14, 2021",0.001449625513409036
"November 2, 2019",4.8320850446967865E-4
"May 1, 2019",0.001449625513409036
"March 6, 2019",9.664170089393573E-4
"September 7, 2018",9.664170089393573E-4
"August 21, 2018",9.664170089393573E-4
"May 22, 2018",0.0019328340178787146
"January 2, 2018",7.24812756704518E-4
"December 11, 2017",9.664170089393573E-4
"November 18, 2017",2.4160425223483932E-4
"September 28, 2017",0.0012080212611741967
"July 19, 2017",7.24812756704518E-4
"October 19, 2015",0.002174438270113554
"February 25, 2015",0.0016912297656438754
"January 2, 2015",2.4160425223483932E-4
"January 23, 2013",2.4160425223483932E-4
"July 11, 2012",9.664170089393573E-4
"February 2, 2012",2.4160425223483932E-4
"September 6, 2011",0.0031408552790529115
"May 21, 2010",9.664170089393573E-4
"June 9, 2019",2.4160425223483932E-4
