date,avg_articles_per_day
"April 20, 2023",0.001449625513409036
"April 8, 2023",2.4160425223483932E-4
"December 27, 2022",2.4160425223483932E-4
"March 12, 2022",9.664170089393573E-4
"June 4, 2021",9.664170089393573E-4
"August 18, 2020",0.0024160425223483935
"December 21, 2019",4.8320850446967865E-4
"September 25, 2018",0.0012080212611741967
"June 27, 2018",0.002174438270113554
"April 29, 2018",2.4160425223483932E-4
"May 5, 2016",7.24812756704518E-4
"December 29, 2015",7.24812756704518E-4
"December 25, 2015",2.4160425223483932E-4
"December 20, 2015",2.4160425223483932E-4
"July 8, 2015",7.24812756704518E-4
"March 28, 2015",4.8320850446967865E-4
"November 19, 2014",4.8320850446967865E-4
"April 4, 2013",0.001449625513409036
"April 27, 2011",2.4160425223483932E-4
