date,avg_articles_per_day
"July 28, 2023",9.664170089393573E-4
"February 5, 2023",2.4160425223483932E-4
"November 29, 2022",0.0024160425223483935
"June 16, 2022",0.0016912297656438754
"September 15, 2022",0.0019328340178787146
"December 10, 2022",2.4160425223483932E-4
"August 24, 2021",0.004832085044696787
"June 26, 2021",2.4160425223483932E-4
"June 6, 2021",2.4160425223483932E-4
"May 11, 2021",0.0019328340178787146
"April 28, 2020",9.664170089393573E-4
"January 30, 2020",0.0012080212611741967
"May 14, 2019",0.001449625513409036
"January 26, 2019",7.24812756704518E-4
"December 13, 2018",0.002174438270113554
"November 12, 2018",2.4160425223483932E-4
"February 8, 2018",0.0012080212611741967
"December 4, 2017",0.0012080212611741967
"September 13, 2017",0.0024160425223483935
"September 20, 2016",9.664170089393573E-4
"September 30, 2015",0.0024160425223483935
"October 23, 2013",0.0012080212611741967
"July 27, 2012",7.24812756704518E-4
"June 10, 2010",2.4160425223483932E-4
"March 30, 2010",2.4160425223483932E-4
