date,avg_articles_per_day
"August 23, 2023",9.664170089393573E-4
"May 20, 2023",4.8320850446967865E-4
"April 23, 2023",4.8320850446967865E-4
"March 27, 2022",2.4160425223483932E-4
"March 4, 2022",7.24812756704518E-4
"February 12, 2022",7.24812756704518E-4
"May 17, 2021",0.001449625513409036
"July 26, 2020",2.4160425223483932E-4
"May 18, 2020",0.0016912297656438754
"April 3, 2019",0.0016912297656438754
"January 22, 2019",9.664170089393573E-4
"July 24, 2018",0.0019328340178787146
"April 21, 2015",0.0019328340178787146
"June 21, 2013",7.24812756704518E-4
"June 15, 2012",9.664170089393573E-4
"May 4, 2011",7.24812756704518E-4
"March 2, 2011",4.8320850446967865E-4
"May 13, 2010",4.8320850446967865E-4
"September 9, 2009",4.8320850446967865E-4
