date,avg_articles_per_day
"March 28, 2023",0.0012080212611741967
"July 29, 2022",9.664170089393573E-4
"January 16, 2022",2.4160425223483932E-4
"May 12, 2021",0.001449625513409036
"January 10, 2020",7.24812756704518E-4
"April 30, 2019",7.24812756704518E-4
"January 2, 2019",0.001449625513409036
"April 12, 2018",9.664170089393573E-4
"December 23, 2017",2.4160425223483932E-4
"May 11, 2016",4.8320850446967865E-4
"December 18, 2015",0.001449625513409036
"July 7, 2015",0.0016912297656438754
"April 22, 2015",0.001449625513409036
"February 9, 2015",9.664170089393573E-4
"February 24, 2014",0.002899251026818072
"November 5, 2010",4.8320850446967865E-4
"October 20, 2010",2.4160425223483932E-4
