date,avg_articles_per_day
"July 25, 2022",7.24812756704518E-4
"April 22, 2022",0.0016912297656438754
"May 12, 2020",9.664170089393573E-4
"June 29, 2019",4.8320850446967865E-4
forgive me,2.4160425223483932E-4
"October 12, 2018",0.0016912297656438754
"October 9, 2018",0.001449625513409036
"September 14, 2018",0.0012080212611741967
"March 22, 2018",0.0012080212611741967
"October 25, 2017",0.002174438270113554
"November 16, 2016",4.8320850446967865E-4
"July 15, 2016",2.4160425223483932E-4
"April 11, 2016",9.664170089393573E-4
"January 17, 2016",2.4160425223483932E-4
"April 7, 2015",0.0016912297656438754
"October 4, 2013",0.0019328340178787146
"September 23, 2013",0.006281710558105823
"April 19, 2013",0.001449625513409036
"February 20, 2012",0.0019328340178787146
"May 16, 2011",0.0026576467745832327
"June 16, 2010",2.4160425223483932E-4
"October 22, 2009",2.4160425223483932E-4
"December 22, 2014",2.4160425223483932E-4
"January 10, 2011",9.664170089393573E-4
