date,avg_articles_per_day
"September 10, 2023",4.8320850446967865E-4
"March 13, 2023",0.0024160425223483935
"August 25, 2022",0.0019328340178787146
"July 17, 2022",2.4160425223483932E-4
"December 3, 2022",2.4160425223483932E-4
"September 21, 2019",2.4160425223483932E-4
"August 27, 2019",0.0012080212611741967
"April 8, 2019",0.004348876540227108
"March 11, 2019",0.0016912297656438754
"November 26, 2018",0.0012080212611741967
"August 19, 2018",4.8320850446967865E-4
"April 24, 2018",0.0019328340178787146
"March 6, 2018",0.0016912297656438754
"February 17, 2017",0.0016912297656438754
"October 24, 2016",7.24812756704518E-4
"October 10, 2016",4.8320850446967865E-4
"July 17, 2016",2.4160425223483932E-4
"January 18, 2016",4.8320850446967865E-4
"March 29, 2015",4.8320850446967865E-4
"October 29, 2014",0.001449625513409036
"July 18, 2014",0.0016912297656438754
"February 14, 2014",9.664170089393573E-4
"October 1, 2012",0.0012080212611741967
