date,avg_articles_per_day
"August 15, 2022",4.8320850446967865E-4
"May 14, 2022",4.8320850446967865E-4
"March 24, 2022",0.001449625513409036
"February 6, 2022",4.8320850446967865E-4
"December 9, 2021",0.002174438270113554
"August 25, 2020",0.0016912297656438754
"October 20, 2019",0.0012080212611741967
"September 12, 2019",0.0019328340178787146
"August 19, 2019",0.001449625513409036
"March 18, 2019",0.0012080212611741967
"February 22, 2019",7.24812756704518E-4
"August 8, 2018",0.004348876540227108
"November 17, 2017",7.24812756704518E-4
"October 31, 2017",9.664170089393573E-4
"June 27, 2016",9.664170089393573E-4
"May 19, 2015",0.0012080212611741967
"March 11, 2015",9.664170089393573E-4
"March 14, 2013",9.664170089393573E-4
"August 20, 2012",2.4160425223483932E-4
"February 8, 2010",9.664170089393573E-4
"May 17, 2015",2.4160425223483932E-4
