date,avg_articles_per_day
"December 15, 2022",0.002174438270113554
"December 23, 2021",0.0016912297656438754
"November 25, 2021",9.664170089393573E-4
"August 8, 2020",4.8320850446967865E-4
"February 26, 2020",0.0016912297656438754
"September 19, 2018",0.0016912297656438754
"February 13, 2018",7.24812756704518E-4
"July 26, 2017",4.8320850446967865E-4
"July 7, 2016",0.0012080212611741967
"April 14, 2015",0.0019328340178787146
"March 13, 2015",0.001449625513409036
"February 11, 2014",7.24812756704518E-4
"February 7, 2014",0.001449625513409036
"January 2, 2014",7.24812756704518E-4
"November 12, 2013",7.24812756704518E-4
"July 24, 2013",9.664170089393573E-4
"May 9, 2013",9.664170089393573E-4
"December 21, 2012",4.8320850446967865E-4
"March 15, 2011",4.8320850446967865E-4
"December 2, 2010",2.4160425223483932E-4
"September 18, 2009",7.24812756704518E-4
"September 3, 2021",2.4160425223483932E-4
