date,avg_articles_per_day
"June 10, 2023",2.4160425223483932E-4
"April 22, 2023",7.24812756704518E-4
"August 1, 2022",9.664170089393573E-4
"March 20, 2022",2.4160425223483932E-4
"February 21, 2022",7.24812756704518E-4
"December 8, 2020",0.001449625513409036
"December 5, 2020",7.24812756704518E-4
"September 4, 2019",0.0016912297656438754
"July 30, 2019",0.0012080212611741967
"December 27, 2018",0.0012080212611741967
"November 2, 2018",2.4160425223483932E-4
"November 1, 2018",0.002174438270113554
"February 15, 2018",0.001449625513409036
"January 26, 2018",9.664170089393573E-4
"November 28, 2017",7.24812756704518E-4
"June 6, 2017",0.0026576467745832327
"April 3, 2017",0.0016912297656438754
"March 24, 2017",9.664170089393573E-4
"June 17, 2015",0.002174438270113554
"November 10, 2014",0.0019328340178787146
"January 31, 2014",0.0016912297656438754
"July 30, 2013",9.664170089393573E-4
"June 23, 2012",2.4160425223483932E-4
"May 28, 2012",2.4160425223483932E-4
"July 15, 2010",2.4160425223483932E-4
"June 25, 2010",2.4160425223483932E-4
