date,avg_articles_per_day
"July 1, 2023",2.4160425223483932E-4
"May 11, 2023",0.0016912297656438754
"August 27, 2022",4.8320850446967865E-4
"August 3, 2021",0.0012080212611741967
"December 19, 2020",4.8320850446967865E-4
"May 4, 2020",0.0012080212611741967
"December 11, 2019",0.001449625513409036
"May 5, 2019",9.664170089393573E-4
"March 7, 2019",9.664170089393573E-4
"January 25, 2018",7.24812756704518E-4
"June 23, 2014",0.0019328340178787146
"March 23, 2010",2.4160425223483932E-4
"September 30, 2009",2.4160425223483932E-4
