date,avg_articles_per_day
"May 2, 2023",0.0016912297656438754
"May 1, 2023",9.664170089393573E-4
"July 12, 2022",0.0024160425223483935
"January 7, 2020",0.002174438270113554
"February 11, 2019",0.0016912297656438754
"October 29, 2018",0.0012080212611741967
"September 18, 2018",0.0016912297656438754
"February 22, 2018",0.0019328340178787146
"September 21, 2017",2.4160425223483932E-4
"April 27, 2017",0.0012080212611741967
"November 18, 2015",9.664170089393573E-4
"August 29, 2015",2.4160425223483932E-4
"September 15, 2014",0.001449625513409036
"September 5, 2014",9.664170089393573E-4
"July 31, 2014",0.0016912297656438754
"September 5, 2013",9.664170089393573E-4
"June 17, 2013",0.0019328340178787146
"October 19, 2012",2.4160425223483932E-4
"September 18, 2012",0.0033824595312877508
"December 3, 2010",4.8320850446967865E-4
"May 17, 2010",0.0019328340178787146
"December 16, 2009",4.8320850446967865E-4
