date,avg_articles_per_day
"August 30, 2023",7.24812756704518E-4
"February 27, 2023",0.001449625513409036
"December 12, 2022",0.0016912297656438754
"November 9, 2021",0.0019328340178787146
"November 11, 2020",0.001449625513409036
"August 28, 2020",9.664170089393573E-4
"September 27, 2019",7.24812756704518E-4
"July 7, 2019",4.8320850446967865E-4
"February 12, 2019",9.664170089393573E-4
"October 11, 2018",0.0016912297656438754
"November 6, 2017",7.24812756704518E-4
"February 14, 2017",0.001449625513409036
"August 1, 2016",9.664170089393573E-4
"July 6, 2016",0.001449625513409036
"January 30, 2016",2.4160425223483932E-4
"June 23, 2015",9.664170089393573E-4
"June 15, 2015",0.0016912297656438754
"March 18, 2011",9.664170089393573E-4
"September 1, 2009",4.8320850446967865E-4
