date,avg_articles_per_day
"June 11, 2023",2.4160425223483932E-4
"May 1, 2022",4.8320850446967865E-4
"July 10, 2021",2.4160425223483932E-4
"March 12, 2021",7.24812756704518E-4
"June 28, 2020",2.4160425223483932E-4
"December 12, 2019",0.0019328340178787146
"March 30, 2019",4.8320850446967865E-4
"January 28, 2019",9.664170089393573E-4
"April 14, 2018",4.8320850446967865E-4
"February 23, 2018",4.8320850446967865E-4
"July 27, 2017",0.0016912297656438754
"December 15, 2016",0.0012080212611741967
"January 5, 2016",2.4160425223483932E-4
"December 9, 2015",9.664170089393573E-4
"June 1, 2015",0.0024160425223483935
"May 6, 2015",0.0012080212611741967
"November 5, 2014",0.0012080212611741967
"January 5, 2014",2.4160425223483932E-4
"May 1, 2013",7.24812756704518E-4
"June 8, 2012",9.664170089393573E-4
"May 20, 2012",2.4160425223483932E-4
"August 29, 2011",0.004107272287992268
"June 7, 2007",2.4160425223483932E-4
