date,avg_articles_per_day
"March 30, 2023",0.0012080212611741967
"January 5, 2023",7.24812756704518E-4
"April 4, 2022",0.004832085044696787
"May 13, 2021",0.0012080212611741967
"March 22, 2017",4.8320850446967865E-4
"March 18, 2017",2.4160425223483932E-4
"January 27, 2017",4.8320850446967865E-4
"November 7, 2016",7.24812756704518E-4
"October 15, 2016",2.4160425223483932E-4
"May 18, 2015",7.24812756704518E-4
"January 9, 2015",0.0012080212611741967
"July 11, 2014",0.0016912297656438754
"May 25, 2011",4.8320850446967865E-4
"January 15, 2010",7.24812756704518E-4
"September 7, 2009",0.0016912297656438754
