date,avg_articles_per_day
"August 4, 2023",7.24812756704518E-4
"March 27, 2023",7.24812756704518E-4
"February 20, 2023",9.664170089393573E-4
"December 11, 2022",7.24812756704518E-4
"August 5, 2020",0.0024160425223483935
"October 24, 2019",0.0033824595312877508
"April 12, 2019",9.664170089393573E-4
"November 7, 2018",0.001449625513409036
"October 30, 2017",7.24812756704518E-4
"December 21, 2015",0.0012080212611741967
"October 24, 2015",2.4160425223483932E-4
"March 4, 2014",0.0016912297656438754
"May 25, 2013",2.4160425223483932E-4
"July 12, 2011",2.4160425223483932E-4
"March 25, 2010",2.4160425223483932E-4
"February 25, 2010",7.24812756704518E-4
"February 12, 2010",0.0012080212611741967
