sum_LinkedIn_result,avg_LinkedIn_by_hour
90.0,1.875
-27.0,-0.5625
-3.0,-0.0625
4140.0,86.25
15.0,0.3125
-36.0,-0.75
285.0,5.9375
-25.0,-0.5208333333333334
307.0,6.395833333333333
44278.0,922.4583333333334
140.0,2.9166666666666665
4126.0,85.95833333333333
11417.0,237.85416666666666
4753.0,99.02083333333333
-2.0,-0.041666666666666664
142.0,2.9583333333333335
646.0,13.458333333333334
319.0,6.645833333333333
3066.0,63.875
1075.0,22.395833333333332
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-15.0,-0.3125
6596.0,137.41666666666666
-3.0,-0.0625
-24.0,-0.5
-33.0,-0.6875
133.0,2.7708333333333335
5061.0,105.4375
136.0,2.8333333333333335
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
-24.0,-0.5
-29.0,-0.6041666666666666
26016.0,542.0
1139.0,23.729166666666668
291.0,6.0625
-3.0,-0.0625
-24.0,-0.5
8981.0,187.10416666666666
163.0,3.3958333333333335
-3.0,-0.0625
-2.0,-0.041666666666666664
-24.0,-0.5
521.0,10.854166666666666
-60.0,-1.25
-33.0,-0.6875
-24.0,-0.5
131.0,2.7291666666666665
523.0,10.895833333333334
4948.0,103.08333333333333
-1.0,-0.020833333333333332
6793.0,141.52083333333334
901.0,18.770833333333332
-56.0,-1.1666666666666667
-32.0,-0.6666666666666666
-64.0,-1.3333333333333333
-2.0,-0.041666666666666664
284.0,5.916666666666667
-6.0,-0.125
-36.0,-0.75
-24.0,-0.5
-37.0,-0.7708333333333334
-26.0,-0.5416666666666666
0.0,0.0
748.0,15.583333333333334
-1.0,-0.020833333333333332
206.0,4.291666666666667
194.0,4.041666666666667
3994.0,83.20833333333333
-73.0,-1.5208333333333333
0.0,0.0
1075.0,22.395833333333332
-3.0,-0.0625
2422.0,50.458333333333336
72.0,1.5
-1.0,-0.020833333333333332
-18.0,-0.375
466.0,9.708333333333334
78.0,1.625
141.0,2.9375
-3.0,-0.0625
1246.0,25.958333333333332
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-24.0,-0.5
-3.0,-0.0625
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
160.0,3.3333333333333335
-3.0,-0.0625
-24.0,-0.5
3291.0,68.5625
0.0,0.0
-1.0,-0.020833333333333332
985.0,20.520833333333332
263.0,5.479166666666667
140.0,2.9166666666666665
645.0,13.4375
4457.0,92.85416666666667
98228.0,2046.4166666666667
-2.0,-0.041666666666666664
-144.0,-3.0
-24.0,-0.5
1746.0,36.375
1135.0,23.645833333333332
1838.0,38.291666666666664
0.0,0.0
937.0,19.520833333333332
48.0,1.0
-26.0,-0.5416666666666666
3418.0,71.20833333333333
-12.0,-0.25
441.0,9.1875
-25.0,-0.5208333333333334
4870.0,101.45833333333333
4935.0,102.8125
-25.0,-0.5208333333333334
2070.0,43.125
381.0,7.9375
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
-68.0,-1.4166666666666667
-3.0,-0.0625
13584.0,283.0
21.0,0.4375
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
-26.0,-0.5416666666666666
1555.0,32.395833333333336
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
251.0,5.229166666666667
-25.0,-0.5208333333333334
118.0,2.4583333333333335
31.0,0.6458333333333334
34187.0,712.2291666666666
-2.0,-0.041666666666666664
-24.0,-0.5
56608.0,1179.3333333333333
-1.0,-0.020833333333333332
8622.0,179.625
24524.0,510.9166666666667
-26.0,-0.5416666666666666
1608.0,33.5
375.0,7.8125
419.0,8.729166666666666
-24.0,-0.5
-24.0,-0.5
-1.0,-0.020833333333333332
71.0,1.4791666666666667
-24.0,-0.5
-24.0,-0.5
-63.0,-1.3125
-3.0,-0.0625
548.0,11.416666666666666
-24.0,-0.5
224.0,4.666666666666667
-24.0,-0.5
126.0,2.625
-2.0,-0.041666666666666664
4012.0,83.58333333333333
-25.0,-0.5208333333333334
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
571.0,11.895833333333334
2988.0,62.25
-26.0,-0.5416666666666666
2570.0,53.541666666666664
0.0,0.0
-3.0,-0.0625
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
1737.0,36.1875
1364.0,28.416666666666668
-1.0,-0.020833333333333332
282.0,5.875
-24.0,-0.5
227.0,4.729166666666667
131.0,2.7291666666666665
-1.0,-0.020833333333333332
-26.0,-0.5416666666666666
139.0,2.8958333333333335
-131.0,-2.7291666666666665
0.0,0.0
-3.0,-0.0625
-2.0,-0.041666666666666664
-24.0,-0.5
-144.0,-3.0
265.0,5.520833333333333
0.0,0.0
-3.0,-0.0625
-45.0,-0.9375
0.0,0.0
-3.0,-0.0625
244.0,5.083333333333333
-3.0,-0.0625
-32.0,-0.6666666666666666
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-27.0,-0.5625
-25.0,-0.5208333333333334
302.0,6.291666666666667
115.0,2.3958333333333335
1688.0,35.166666666666664
-3.0,-0.0625
4819.0,100.39583333333333
-25.0,-0.5208333333333334
1456.0,30.333333333333332
136.0,2.8333333333333335
-27.0,-0.5625
-1.0,-0.020833333333333332
3264.0,68.0
101.0,2.1041666666666665
-2.0,-0.041666666666666664
183.0,3.8125
-2.0,-0.041666666666666664
-1.0,-0.020833333333333332
2291.0,47.729166666666664
-3.0,-0.0625
226.0,4.708333333333333
1695.0,35.3125
-6.0,-0.125
96.0,2.0
128.0,2.6666666666666665
-24.0,-0.5
102.0,2.125
-3.0,-0.0625
225.0,4.6875
117.0,2.4375
29671.0,618.1458333333334
-3.0,-0.0625
-39.0,-0.8125
-21.0,-0.4375
251.0,5.229166666666667
1098.0,22.875
-18.0,-0.375
-3.0,-0.0625
-30.0,-0.625
-29.0,-0.6041666666666666
-24.0,-0.5
203.0,4.229166666666667
-88.0,-1.8333333333333333
1466.0,30.541666666666668
-18.0,-0.375
-27.0,-0.5625
-48.0,-1.0
