sum_LinkedIn_result,avg_LinkedIn_by_hour
-1.0,-0.020833333333333332
0.0,0.0
-24.0,-0.5
702.0,14.625
-1.0,-0.020833333333333332
-24.0,-0.5
1284.0,26.75
248.0,5.166666666666667
1115.0,23.229166666666668
0.0,0.0
-3.0,-0.0625
139.0,2.8958333333333335
0.0,0.0
203.0,4.229166666666667
-2.0,-0.041666666666666664
0.0,0.0
-1.0,-0.020833333333333332
138.0,2.875
0.0,0.0
-24.0,-0.5
-45.0,-0.9375
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
206.0,4.291666666666667
2485.0,51.770833333333336
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
124.0,2.5833333333333335
-28.0,-0.5833333333333334
-3.0,-0.0625
2115.0,44.0625
831.0,17.3125
68.0,1.4166666666666667
0.0,0.0
-28.0,-0.5833333333333334
0.0,0.0
71.0,1.4791666666666667
-27.0,-0.5625
-6.0,-0.125
-1.0,-0.020833333333333332
-3.0,-0.0625
-2.0,-0.041666666666666664
1399.0,29.145833333333332
243.0,5.0625
0.0,0.0
-48.0,-1.0
-9.0,-0.1875
0.0,0.0
-1.0,-0.020833333333333332
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-2.0,-0.041666666666666664
0.0,0.0
-1.0,-0.020833333333333332
-3.0,-0.0625
-25.0,-0.5208333333333334
-24.0,-0.5
-12.0,-0.25
-25.0,-0.5208333333333334
421.0,8.770833333333334
-1.0,-0.020833333333333332
0.0,0.0
-1.0,-0.020833333333333332
-24.0,-0.5
-24.0,-0.5
215.0,4.479166666666667
128.0,2.6666666666666665
0.0,0.0
-24.0,-0.5
1331.0,27.729166666666668
88.0,1.8333333333333333
-1.0,-0.020833333333333332
-30.0,-0.625
-6.0,-0.125
139.0,2.8958333333333335
-9.0,-0.1875
-3.0,-0.0625
0.0,0.0
96.0,2.0
-2.0,-0.041666666666666664
106.0,2.2083333333333335
-24.0,-0.5
-6.0,-0.125
168.0,3.5
-1.0,-0.020833333333333332
995.0,20.729166666666668
-1.0,-0.020833333333333332
-6.0,-0.125
-24.0,-0.5
236.0,4.916666666666667
4242.0,88.375
-18.0,-0.375
353.0,7.354166666666667
284.0,5.916666666666667
1418.0,29.541666666666668
0.0,0.0
-1.0,-0.020833333333333332
-3.0,-0.0625
-144.0,-3.0
-24.0,-0.5
-3.0,-0.0625
96.0,2.0
597.0,12.4375
1718.0,35.791666666666664
55.0,1.1458333333333333
-24.0,-0.5
-3.0,-0.0625
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
-2.0,-0.041666666666666664
