sum_LinkedIn_result,avg_LinkedIn_by_hour
-55.0,-1.1458333333333333
484.0,10.083333333333334
48.0,1.0
-84.0,-1.75
81.0,1.6875
12258.0,255.375
846.0,17.625
57.0,1.1875
-80.0,-1.6666666666666667
7.0,0.14583333333333334
-80.0,-1.6666666666666667
3044.0,63.416666666666664
-56.0,-1.1666666666666667
-10.0,-0.20833333333333334
-97.0,-2.0208333333333335
-122.0,-2.5416666666666665
1356.0,28.25
-77.0,-1.6041666666666667
-26.0,-0.5416666666666666
-22.0,-0.4583333333333333
-17.0,-0.3541666666666667
-95.0,-1.9791666666666667
-32.0,-0.6666666666666666
-144.0,-3.0
-85.0,-1.7708333333333333
6778.0,141.20833333333334
20.0,0.4166666666666667
-92.0,-1.9166666666666667
-71.0,-1.4791666666666667
-9.0,-0.1875
-85.0,-1.7708333333333333
-58.0,-1.2083333333333333
-72.0,-1.5
-86.0,-1.7916666666666667
-59.0,-1.2291666666666667
-95.0,-1.9791666666666667
120.0,2.5
-57.0,-1.1875
-130.0,-2.7083333333333335
216.0,4.5
-103.0,-2.1458333333333335
483.0,10.0625
-24.0,-0.5
-86.0,-1.7916666666666667
91.0,1.8958333333333333
-93.0,-1.9375
-78.0,-1.625
-39.0,-0.8125
-83.0,-1.7291666666666667
333.0,6.9375
-49.0,-1.0208333333333333
-66.0,-1.375
-12.0,-0.25
354.0,7.375
-119.0,-2.4791666666666665
-65.0,-1.3541666666666667
540.0,11.25
17671.0,368.1458333333333
-94.0,-1.9583333333333333
20234.0,421.5416666666667
-93.0,-1.9375
34.0,0.7083333333333334
3207.0,66.8125
-93.0,-1.9375
-113.0,-2.3541666666666665
6314.0,131.54166666666666
-22.0,-0.4583333333333333
-25.0,-0.5208333333333334
-58.0,-1.2083333333333333
15752.0,328.1666666666667
4313.0,89.85416666666667
-112.0,-2.3333333333333335
-48.0,-1.0
4455.0,92.8125
-37.0,-0.7708333333333334
106.0,2.2083333333333335
-126.0,-2.625
5675.0,118.22916666666667
-68.0,-1.4166666666666667
1949.0,40.604166666666664
-144.0,-3.0
-126.0,-2.625
2961.0,61.6875
53.0,1.1041666666666667
-37.0,-0.7708333333333334
8780.0,182.91666666666666
234.0,4.875
-33.0,-0.6875
-144.0,-3.0
246.0,5.125
7950.0,165.625
883.0,18.395833333333332
1703.0,35.479166666666664
395.0,8.229166666666666
1396.0,29.083333333333332
-14.0,-0.2916666666666667
74.0,1.5416666666666667
-14.0,-0.2916666666666667
-26.0,-0.5416666666666666
-46.0,-0.9583333333333334
-29.0,-0.6041666666666666
392.0,8.166666666666666
-115.0,-2.3958333333333335
242.0,5.041666666666667
3942.0,82.125
397.0,8.270833333333334
1843.0,38.395833333333336
-3.0,-0.0625
67.0,1.3958333333333333
-104.0,-2.1666666666666665
173.0,3.6041666666666665
128.0,2.6666666666666665
259.0,5.395833333333333
-31.0,-0.6458333333333334
1083.0,22.5625
2456.0,51.166666666666664
0.0,0.0
-1.0,-0.020833333333333332
1113.0,23.1875
3950.0,82.29166666666667
126.0,2.625
5872.0,122.33333333333333
578.0,12.041666666666666
