sum_LinkedIn_result,avg_LinkedIn_by_hour
2084.0,43.416666666666664
837.0,17.4375
1051.0,21.895833333333332
-30.0,-0.625
18892.0,393.5833333333333
-21.0,-0.4375
602.0,12.541666666666666
3715.0,77.39583333333333
10214.0,212.79166666666666
-15.0,-0.3125
506.0,10.541666666666666
44043.0,917.5625
1302.0,27.125
969.0,20.1875
356.0,7.416666666666667
3760.0,78.33333333333333
1690.0,35.208333333333336
1547.0,32.229166666666664
352.0,7.333333333333333
-39.0,-0.8125
-144.0,-3.0
66.0,1.375
511.0,10.645833333333334
117.0,2.4375
24287.0,505.9791666666667
-21.0,-0.4375
-74.0,-1.5416666666666667
-60.0,-1.25
-24.0,-0.5
625.0,13.020833333333334
-144.0,-3.0
-4.0,-0.08333333333333333
646.0,13.458333333333334
-4.0,-0.08333333333333333
-39.0,-0.8125
-33.0,-0.6875
-144.0,-3.0
-18.0,-0.375
-12.0,-0.25
136.0,2.8333333333333335
768.0,16.0
-74.0,-1.5416666666666667
-30.0,-0.625
-57.0,-1.1875
169.0,3.5208333333333335
-144.0,-3.0
-144.0,-3.0
-74.0,-1.5416666666666667
677.0,14.104166666666666
-38.0,-0.7916666666666666
-59.0,-1.2291666666666667
9155.0,190.72916666666666
-125.0,-2.6041666666666665
34.0,0.7083333333333334
-129.0,-2.6875
-32.0,-0.6666666666666666
-46.0,-0.9583333333333334
1580.0,32.916666666666664
-72.0,-1.5
47631.0,992.3125
-3.0,-0.0625
-24.0,-0.5
3549.0,73.9375
439.0,9.145833333333334
-27.0,-0.5625
300.0,6.25
2637.0,54.9375
-42.0,-0.875
0.0,0.0
711.0,14.8125
446.0,9.291666666666666
885.0,18.4375
0.0,0.0
-84.0,-1.75
132.0,2.75
23.0,0.4791666666666667
106.0,2.2083333333333335
-30.0,-0.625
1469.0,30.604166666666668
432.0,9.0
767.0,15.979166666666666
-2.0,-0.041666666666666664
-28.0,-0.5833333333333334
0.0,0.0
0.0,0.0
-27.0,-0.5625
0.0,0.0
-24.0,-0.5
138.0,2.875
142.0,2.9583333333333335
-1.0,-0.020833333333333332
-24.0,-0.5
0.0,0.0
-144.0,-3.0
961.0,20.020833333333332
46917.0,977.4375
58713.0,1223.1875
1143.0,23.8125
-3.0,-0.0625
1073.0,22.354166666666668
205.0,4.270833333333333
12971.0,270.2291666666667
78.0,1.625
-107.0,-2.2291666666666665
-107.0,-2.2291666666666665
-42.0,-0.875
604.0,12.583333333333334
674.0,14.041666666666666
-57.0,-1.1875
-12.0,-0.25
-26.0,-0.5416666666666666
-25.0,-0.5208333333333334
-124.0,-2.5833333333333335
-24.0,-0.5
321.0,6.6875
-24.0,-0.5
-24.0,-0.5
483.0,10.0625
64296.0,1339.5
-25.0,-0.5208333333333334
759.0,15.8125
-24.0,-0.5
4403.0,91.72916666666667
1349.0,28.104166666666668
-1.0,-0.020833333333333332
138.0,2.875
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
0.0,0.0
409.0,8.520833333333334
834.0,17.375
687.0,14.3125
0.0,0.0
1470.0,30.625
-25.0,-0.5208333333333334
-24.0,-0.5
17487.0,364.3125
-24.0,-0.5
-51.0,-1.0625
5966.0,124.29166666666667
3049.0,63.520833333333336
1114.0,23.208333333333332
6111.0,127.3125
-1.0,-0.020833333333333332
0.0,0.0
0.0,0.0
0.0,0.0
3059.0,63.729166666666664
20227.0,421.3958333333333
4290.0,89.375
-1.0,-0.020833333333333332
1202.0,25.041666666666668
119.0,2.4791666666666665
0.0,0.0
466.0,9.708333333333334
-24.0,-0.5
4459.0,92.89583333333333
-1.0,-0.020833333333333332
-24.0,-0.5
-144.0,-3.0
800.0,16.666666666666668
0.0,0.0
2196.0,45.75
-27.0,-0.5625
1753.0,36.520833333333336
0.0,0.0
-2.0,-0.041666666666666664
0.0,0.0
8823.0,183.8125
143.0,2.9791666666666665
-1.0,-0.020833333333333332
4699.0,97.89583333333333
0.0,0.0
19010.0,396.0416666666667
-24.0,-0.5
10486.0,218.45833333333334
4238.0,88.29166666666667
99.0,2.0625
-28.0,-0.5833333333333334
766.0,15.958333333333334
33.0,0.6875
-2.0,-0.041666666666666664
647.0,13.479166666666666
1107.0,23.0625
2395.0,49.895833333333336
11320.0,235.83333333333334
-1.0,-0.020833333333333332
25.0,0.5208333333333334
-24.0,-0.5
-24.0,-0.5
12529.0,261.0208333333333
0.0,0.0
0.0,0.0
-26.0,-0.5416666666666666
-25.0,-0.5208333333333334
822.0,17.125
3683.0,76.72916666666667
-1.0,-0.020833333333333332
-28.0,-0.5833333333333334
-25.0,-0.5208333333333334
293.0,6.104166666666667
144.0,3.0
660.0,13.75
-1.0,-0.020833333333333332
191.0,3.9791666666666665
-26.0,-0.5416666666666666
-1.0,-0.020833333333333332
2439.0,50.8125
-3.0,-0.0625
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
-21.0,-0.4375
-1.0,-0.020833333333333332
207.0,4.3125
282.0,5.875
-12.0,-0.25
-6.0,-0.125
132.0,2.75
2933.0,61.104166666666664
-100.0,-2.0833333333333335
-25.0,-0.5208333333333334
183.0,3.8125
3163.0,65.89583333333333
142.0,2.9583333333333335
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
48.0,1.0
-24.0,-0.5
941.0,19.604166666666668
0.0,0.0
-1.0,-0.020833333333333332
284.0,5.916666666666667
-18.0,-0.375
1479.0,30.8125
76.0,1.5833333333333333
-1.0,-0.020833333333333332
365.0,7.604166666666667
411.0,8.5625
-3.0,-0.0625
-27.0,-0.5625
-39.0,-0.8125
0.0,0.0
-1.0,-0.020833333333333332
-1.0,-0.020833333333333332
-27.0,-0.5625
-3.0,-0.0625
85.0,1.7708333333333333
35230.0,733.9583333333334
0.0,0.0
3623.0,75.47916666666667
-25.0,-0.5208333333333334
-24.0,-0.5
1013.0,21.104166666666668
-3.0,-0.0625
-24.0,-0.5
-26.0,-0.5416666666666666
12137.0,252.85416666666666
279.0,5.8125
515.0,10.729166666666666
-3.0,-0.0625
-3.0,-0.0625
140.0,2.9166666666666665
381.0,7.9375
-24.0,-0.5
866.0,18.041666666666668
267.0,5.5625
-3.0,-0.0625
-25.0,-0.5208333333333334
12316.0,256.5833333333333
-3.0,-0.0625
-6.0,-0.125
-66.0,-1.375
569.0,11.854166666666666
8491.0,176.89583333333334
-6.0,-0.125
551.0,11.479166666666666
-25.0,-0.5208333333333334
1942.0,40.458333333333336
2066.0,43.041666666666664
-1.0,-0.020833333333333332
401.0,8.354166666666666
3947.0,82.22916666666667
122.0,2.5416666666666665
-24.0,-0.5
12441.0,259.1875
31807.0,662.6458333333334
0.0,0.0
800.0,16.666666666666668
-109.0,-2.2708333333333335
-3.0,-0.0625
328.0,6.833333333333333
0.0,0.0
-24.0,-0.5
-24.0,-0.5
0.0,0.0
0.0,0.0
1889.0,39.354166666666664
-26.0,-0.5416666666666666
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,-0.5
61257.0,1276.1875
2619.0,54.5625
47474.0,989.0416666666666
70.0,1.4583333333333333
-60.0,-1.25
2084.0,43.416666666666664
-18.0,-0.375
-1.0,-0.020833333333333332
135.0,2.8125
4790.0,99.79166666666667
-24.0,-0.5
85.0,1.7708333333333333
4188.0,87.25
-24.0,-0.5
6008.0,125.16666666666667
669.0,13.9375
803.0,16.729166666666668
0.0,0.0
0.0,0.0
-24.0,-0.5
3183.0,66.3125
-1.0,-0.020833333333333332
-15.0,-0.3125
17326.0,360.9583333333333
282.0,5.875
-25.0,-0.5208333333333334
5167.0,107.64583333333333
936.0,19.5
-18.0,-0.375
-3.0,-0.0625
-144.0,-3.0
0.0,0.0
495.0,10.3125
1642.0,34.208333333333336
-29.0,-0.6041666666666666
3876.0,80.75
128.0,2.6666666666666665
7240.0,150.83333333333334
3819.0,79.5625
-3.0,-0.0625
144.0,3.0
3135.0,65.3125
185.0,3.8541666666666665
2533.0,52.770833333333336
-9.0,-0.1875
-2.0,-0.041666666666666664
321.0,6.6875
-25.0,-0.5208333333333334
-144.0,-3.0
2387.0,49.729166666666664
854.0,17.791666666666668
5077.0,105.77083333333333
-24.0,-0.5
210.0,4.375
0.0,0.0
2503.0,52.145833333333336
-6.0,-0.125
-1.0,-0.020833333333333332
-6.0,-0.125
1764.0,36.75
97.0,2.0208333333333335
-18.0,-0.375
0.0,0.0
5754.0,119.875
38212.0,796.0833333333334
4435.0,92.39583333333333
2343.0,48.8125
2006.0,41.791666666666664
274.0,5.708333333333333
-24.0,-0.5
-33.0,-0.6875
-1.0,-0.020833333333333332
-2.0,-0.041666666666666664
140.0,2.9166666666666665
31544.0,657.1666666666666
-25.0,-0.5208333333333334
-2.0,-0.041666666666666664
2248.0,46.833333333333336
1426.0,29.708333333333332
343.0,7.145833333333333
-24.0,-0.5
275.0,5.729166666666667
556.0,11.583333333333334
-3.0,-0.0625
-25.0,-0.5208333333333334
474.0,9.875
-3.0,-0.0625
2624.0,54.666666666666664
158.0,3.2916666666666665
-18.0,-0.375
54.0,1.125
0.0,0.0
6500.0,135.41666666666666
244.0,5.083333333333333
42.0,0.875
22.0,0.4583333333333333
2050.0,42.708333333333336
-3.0,-0.0625
-9.0,-0.1875
-33.0,-0.6875
-24.0,-0.5
3302.0,68.79166666666667
1226.0,25.541666666666668
847.0,17.645833333333332
525.0,10.9375
-77.0,-1.6041666666666667
-33.0,-0.6875
10588.0,220.58333333333334
-54.0,-1.125
-40.0,-0.8333333333333334
751.0,15.645833333333334
-33.0,-0.6875
-31.0,-0.6458333333333334
703.0,14.645833333333334
-35.0,-0.7291666666666666
-38.0,-0.7916666666666666
518.0,10.791666666666666
228.0,4.75
288.0,6.0
1784.0,37.166666666666664
811.0,16.895833333333332
485.0,10.104166666666666
-24.0,-0.5
-1.0,-0.020833333333333332
63.0,1.3125
-1.0,-0.020833333333333332
2386.0,49.708333333333336
532.0,11.083333333333334
428.0,8.916666666666666
20501.0,427.1041666666667
7438.0,154.95833333333334
138.0,2.875
45.0,0.9375
-9.0,-0.1875
14777.0,307.8541666666667
-93.0,-1.9375
82.0,1.7083333333333333
2925.0,60.9375
-24.0,-0.5
-24.0,-0.5
2577.0,53.6875
698.0,14.541666666666666
-1.0,-0.020833333333333332
4152.0,86.5
509.0,10.604166666666666
-24.0,-0.5
-24.0,-0.5
1139.0,23.729166666666668
429.0,8.9375
2387.0,49.729166666666664
1941.0,40.4375
4731.0,98.5625
3679.0,76.64583333333333
-25.0,-0.5208333333333334
3535.0,73.64583333333333
-3.0,-0.0625
590.0,12.291666666666666
-27.0,-0.5625
9086.0,189.29166666666666
127.0,2.6458333333333335
17538.0,365.375
-1.0,-0.020833333333333332
91.0,1.8958333333333333
10334.0,215.29166666666666
15780.0,328.75
2120.0,44.166666666666664
170.0,3.5416666666666665
-2.0,-0.041666666666666664
-25.0,-0.5208333333333334
1805.0,37.604166666666664
1075.0,22.395833333333332
-24.0,-0.5
-25.0,-0.5208333333333334
11186.0,233.04166666666666
1932.0,40.25
5011.0,104.39583333333333
637.0,13.270833333333334
605.0,12.604166666666666
1836.0,38.25
1065.0,22.1875
140.0,2.9166666666666665
-26.0,-0.5416666666666666
182.0,3.7916666666666665
40.0,0.8333333333333334
2073.0,43.1875
3293.0,68.60416666666667
0.0,0.0
811.0,16.895833333333332
0.0,0.0
74.0,1.5416666666666667
503.0,10.479166666666666
420.0,8.75
32091.0,668.5625
-1.0,-0.020833333333333332
-24.0,-0.5
594.0,12.375
-6.0,-0.125
119.0,2.4791666666666665
2974.0,61.958333333333336
-2.0,-0.041666666666666664
61.0,1.2708333333333333
138.0,2.875
-99.0,-2.0625
-42.0,-0.875
-39.0,-0.8125
-33.0,-0.6875
-38.0,-0.7916666666666666
268.0,5.583333333333333
-29.0,-0.6041666666666666
-33.0,-0.6875
-142.0,-2.9583333333333335
0.0,0.0
96.0,2.0
3695.0,76.97916666666667
-25.0,-0.5208333333333334
-45.0,-0.9375
-24.0,-0.5
138.0,2.875
-25.0,-0.5208333333333334
0.0,0.0
-25.0,-0.5208333333333334
279.0,5.8125
1185.0,24.6875
-1.0,-0.020833333333333332
-144.0,-3.0
2222.0,46.291666666666664
-6.0,-0.125
-1.0,-0.020833333333333332
1287.0,26.8125
31970.0,666.0416666666666
684.0,14.25
23744.0,494.6666666666667
49.0,1.0208333333333333
-92.0,-1.9166666666666667
-24.0,-0.5
34134.0,711.125
4486.0,93.45833333333333
-60.0,-1.25
139.0,2.8958333333333335
1427.0,29.729166666666668
11561.0,240.85416666666666
118.0,2.4583333333333335
-2.0,-0.041666666666666664
92.0,1.9166666666666667
-6.0,-0.125
-6.0,-0.125
-3.0,-0.0625
1778.0,37.041666666666664
-24.0,-0.5
11028.0,229.75
-1.0,-0.020833333333333332
44284.0,922.5833333333334
-25.0,-0.5208333333333334
-24.0,-0.5
13.0,0.2708333333333333
880.0,18.333333333333332
1563.0,32.5625
1381.0,28.770833333333332
7023.0,146.3125
0.0,0.0
-3.0,-0.0625
-3.0,-0.0625
0.0,0.0
214.0,4.458333333333333
251.0,5.229166666666667
1127.0,23.479166666666668
-144.0,-3.0
-25.0,-0.5208333333333334
321.0,6.6875
17074.0,355.7083333333333
-88.0,-1.8333333333333333
821.0,17.104166666666668
889.0,18.520833333333332
228.0,4.75
1344.0,28.0
621.0,12.9375
-2.0,-0.041666666666666664
3150.0,65.625
-38.0,-0.7916666666666666
1085.0,22.604166666666668
1962.0,40.875
-9.0,-0.1875
-18.0,-0.375
-12.0,-0.25
4791.0,99.8125
-75.0,-1.5625
1368.0,28.5
0.0,0.0
3505.0,73.02083333333333
-30.0,-0.625
-24.0,-0.5
327.0,6.8125
2668.0,55.583333333333336
111.0,2.3125
-24.0,-0.5
116.0,2.4166666666666665
2317.0,48.270833333333336
-26.0,-0.5416666666666666
77.0,1.6041666666666667
-2.0,-0.041666666666666664
-24.0,-0.5
41.0,0.8541666666666666
-66.0,-1.375
98.0,2.0416666666666665
-18.0,-0.375
-115.0,-2.3958333333333335
90.0,1.875
-15.0,-0.3125
0.0,0.0
126.0,2.625
-2.0,-0.041666666666666664
419.0,8.729166666666666
363.0,7.5625
2063.0,42.979166666666664
980.0,20.416666666666668
-60.0,-1.25
1197.0,24.9375
-144.0,-3.0
238.0,4.958333333333333
598.0,12.458333333333334
-144.0,-3.0
-36.0,-0.75
-24.0,-0.5
-48.0,-1.0
134.0,2.7916666666666665
126.0,2.625
-131.0,-2.7291666666666665
2593.0,54.020833333333336
-12.0,-0.25
140.0,2.9166666666666665
-144.0,-3.0
236.0,4.916666666666667
140.0,2.9166666666666665
271.0,5.645833333333333
-1.0,-0.020833333333333332
2938.0,61.208333333333336
-25.0,-0.5208333333333334
790.0,16.458333333333332
0.0,0.0
729.0,15.1875
263.0,5.479166666666667
